wavenumber,cross_sec
32317.20,1.83E-19
32317.30,3.09E-19
32317.40,3.65E-19
32317.50,2.89E-19
32317.60,2.33E-19
32317.70,2.22E-19
32317.80,2.43E-19
32317.90,2.67E-19
32318.00,3.23E-19
32318.10,3.44E-19
32318.20,3.19E-19
32318.30,2.49E-19
32318.40,1.80E-19
32318.50,2.07E-19
32318.60,1.97E-19
32318.70,1.98E-19
32318.80,2.16E-19
32318.90,2.65E-19
32319.00,4.16E-19
32319.10,3.99E-19
32319.20,4.02E-19
32319.30,4.65E-19
32319.40,4.67E-19
32319.50,4.69E-19
32319.60,3.73E-19
32319.70,2.73E-19
32319.80,3.91E-19
32319.90,6.99E-19
32320.00,8.10E-19
32320.10,7.45E-19
32320.20,7.84E-19
32320.30,7.65E-19
32320.40,8.39E-19
32320.50,8.00E-19
32320.60,6.69E-19
32320.70,7.63E-19
32320.80,1.02E-18
32320.90,1.05E-18
32321.00,1.07E-18
32321.10,1.29E-18
32321.20,1.50E-18
32321.30,1.84E-18
32321.40,2.19E-18
32321.50,2.32E-18
32321.60,2.53E-18
32321.70,3.34E-18
32321.80,4.16E-18
32321.90,4.55E-18
32322.00,5.17E-18
32322.10,6.22E-18
32322.20,7.57E-18
32322.30,8.51E-18
32322.40,8.58E-18
32322.50,8.41E-18
32322.60,8.41E-18
32322.70,7.41E-18
32322.80,6.27E-18
32322.90,5.78E-18
32323.00,5.23E-18
32323.10,4.26E-18
32323.20,3.23E-18
32323.30,2.55E-18
32323.40,2.55E-18
32323.50,2.14E-18
32323.60,1.78E-18
32323.70,1.95E-18
32323.80,2.08E-18
32323.90,1.89E-18
32324.00,1.64E-18
32324.10,1.31E-18
32324.20,1.13E-18
32324.30,1.19E-18
32324.40,1.30E-18
32324.50,1.35E-18
32324.60,1.18E-18
32324.70,1.30E-18
32324.80,1.54E-18
32324.90,1.55E-18
32325.00,1.72E-18
32325.10,1.89E-18
32325.20,1.80E-18
32325.30,2.12E-18
32325.40,2.78E-18
32325.50,3.44E-18
32325.60,4.14E-18
32325.70,4.94E-18
32325.80,5.52E-18
32325.90,6.01E-18
32326.00,6.05E-18
32326.10,5.78E-18
32326.20,5.18E-18
32326.30,4.23E-18
32326.40,3.27E-18
32326.50,2.56E-18
32326.60,2.18E-18
32326.70,2.00E-18
32326.80,1.86E-18
32326.90,1.71E-18
32327.00,1.41E-18
32327.10,1.17E-18
32327.20,9.36E-19
32327.30,7.78E-19
32327.40,7.80E-19
32327.50,8.04E-19
32327.60,7.59E-19
32327.70,6.28E-19
32327.80,6.09E-19
32327.90,6.47E-19
32328.00,6.41E-19
32328.10,6.58E-19
32328.20,6.68E-19
32328.30,5.53E-19
32328.40,4.22E-19
32328.50,4.36E-19
32328.60,4.82E-19
32328.70,4.51E-19
32328.80,3.87E-19
32328.90,3.25E-19
32329.00,4.21E-19
32329.10,6.65E-19
32329.20,6.88E-19
32329.30,5.09E-19
32329.40,4.37E-19
32329.50,3.96E-19
32329.60,3.99E-19
32329.70,4.48E-19
32329.80,4.19E-19
32329.90,5.56E-19
32330.00,6.78E-19
32330.10,6.60E-19
32330.20,6.07E-19
32330.30,5.22E-19
32330.40,5.59E-19
32330.50,6.00E-19
32330.60,6.55E-19
32330.70,7.33E-19
32330.80,5.88E-19
32330.90,4.67E-19
32331.00,7.74E-19
32331.10,1.28E-18
32331.20,1.36E-18
32331.30,1.08E-18
32331.40,1.19E-18
32331.50,1.34E-18
32331.60,1.21E-18
32331.70,1.32E-18
32331.80,1.74E-18
32331.90,1.94E-18
32332.00,2.04E-18
32332.10,2.16E-18
32332.20,2.37E-18
32332.30,2.63E-18
32332.40,3.13E-18
32332.50,3.97E-18
32332.60,5.30E-18
32332.70,6.34E-18
32332.80,7.01E-18
32332.90,7.98E-18
32333.00,8.67E-18
32333.10,8.98E-18
32333.20,9.22E-18
32333.30,9.00E-18
32333.40,8.35E-18
32333.50,7.20E-18
32333.60,6.43E-18
32333.70,5.95E-18
32333.80,5.12E-18
32333.90,4.06E-18
32334.00,3.61E-18
32334.10,3.49E-18
32334.20,3.29E-18
32334.30,2.91E-18
32334.40,2.63E-18
32334.50,2.88E-18
32334.60,3.37E-18
32334.70,3.69E-18
32334.80,4.28E-18
32334.90,5.44E-18
32335.00,6.42E-18
32335.10,6.79E-18
32335.20,7.35E-18
32335.30,7.85E-18
32335.40,7.61E-18
32335.50,6.80E-18
32335.60,6.19E-18
32335.70,5.97E-18
32335.80,5.40E-18
32335.90,4.53E-18
32336.00,3.84E-18
32336.10,3.29E-18
32336.20,2.86E-18
32336.30,2.23E-18
32336.40,1.67E-18
32336.50,1.77E-18
32336.60,2.26E-18
32336.70,2.13E-18
32336.80,1.59E-18
32336.90,1.65E-18
32337.00,1.83E-18
32337.10,1.51E-18
32337.20,1.25E-18
32337.30,1.48E-18
32337.40,1.74E-18
32337.50,1.64E-18
32337.60,1.28E-18
32337.70,1.30E-18
32337.80,1.37E-18
32337.90,1.46E-18
32338.00,1.82E-18
32338.10,1.94E-18
32338.20,2.04E-18
32338.30,2.23E-18
32338.40,2.52E-18
32338.50,2.55E-18
32338.60,2.54E-18
32338.70,2.31E-18
32338.80,2.52E-18
32338.90,3.74E-18
32339.00,5.00E-18
32339.10,5.50E-18
32339.20,5.57E-18
32339.30,6.16E-18
32339.40,7.46E-18
32339.50,8.94E-18
32339.60,9.96E-18
32339.70,1.08E-17
32339.80,1.13E-17
32339.90,1.09E-17
32340.00,1.01E-17
32340.10,9.54E-18
32340.20,9.10E-18
32340.30,9.28E-18
32340.40,9.91E-18
32340.50,1.04E-17
32340.60,1.08E-17
32340.70,1.08E-17
32340.80,1.10E-17
32340.90,1.11E-17
32341.00,1.07E-17
32341.10,9.97E-18
32341.20,9.44E-18
32341.30,9.34E-18
32341.40,9.24E-18
32341.50,8.55E-18
32341.60,7.84E-18
32341.70,7.93E-18
32341.80,8.39E-18
32341.90,8.54E-18
32342.00,9.10E-18
32342.10,1.01E-17
32342.20,1.08E-17
32342.30,1.08E-17
32342.40,1.10E-17
32342.50,1.25E-17
32342.60,1.33E-17
32342.70,1.08E-17
32342.80,9.43E-18
32342.90,1.15E-17
32343.00,1.31E-17
32343.10,1.26E-17
32343.20,1.41E-17
32343.30,1.62E-17
32343.40,1.78E-17
32343.50,1.75E-17
32343.60,1.58E-17
32343.70,1.41E-17
32343.80,1.24E-17
32343.90,1.12E-17
32344.00,1.05E-17
32344.10,1.04E-17
32344.20,9.62E-18
32344.30,5.86E-18
32344.40,4.53E-18
32344.50,5.23E-18
32344.60,5.75E-18
32344.70,4.54E-18
32344.80,1.94E-18
32344.90,7.53E-19
32345.00,7.16E-19
32345.10,9.87E-19
32345.20,1.20E-18
32345.30,1.00E-18
32345.40,5.87E-19
32345.50,4.60E-19
32345.60,4.42E-19
32345.70,4.71E-19
32345.80,6.47E-19
32345.90,8.60E-19
32346.00,9.55E-19
32346.10,9.70E-19
32346.20,7.35E-19
32346.30,4.31E-19
32346.40,4.07E-19
32346.50,6.03E-19
32346.60,7.85E-19
32346.70,9.05E-19
32346.80,1.14E-18
32346.90,1.41E-18
32347.00,1.57E-18
32347.10,2.00E-18
32347.20,2.36E-18
32347.30,1.96E-18
32347.40,1.35E-18
32347.50,1.03E-18
32347.60,6.17E-19
32347.70,2.85E-19
32347.80,1.89E-19
32347.90,2.00E-19
32348.00,2.14E-19
32348.10,2.30E-19
32348.20,3.00E-19
32348.30,4.48E-19
32348.40,4.53E-19
32348.50,3.20E-19
32348.60,3.68E-19
32348.70,4.43E-19
32348.80,4.72E-19
32348.90,5.49E-19
32349.00,6.38E-19
32349.10,6.18E-19
32349.20,4.29E-19
32349.30,3.59E-19
32349.40,3.80E-19
32349.50,3.54E-19
32349.60,2.54E-19
32349.70,1.86E-19
32349.80,1.68E-19
32349.90,1.72E-19
32350.00,1.96E-19
32350.10,1.93E-19
32350.20,1.90E-19
32350.30,1.50E-19
32350.40,1.15E-19
32350.50,1.06E-19
32350.60,1.22E-19
32350.70,1.44E-19
32350.80,1.46E-19
32350.90,1.35E-19
32351.00,1.40E-19
32351.10,1.59E-19
32351.20,1.66E-19
32351.30,1.91E-19
32351.40,1.94E-19
32351.50,2.10E-19
32351.60,2.11E-19
32351.70,1.70E-19
32351.80,1.35E-19
32351.90,1.51E-19
32352.00,2.36E-19
32352.10,2.32E-19
32352.20,1.54E-19
32352.30,1.25E-19
32352.40,1.18E-19
32352.50,1.07E-19
32352.60,9.91E-20
32352.70,9.92E-20
32352.80,9.78E-20
32352.90,1.03E-19
32353.00,1.10E-19
32353.10,1.15E-19
32353.20,9.37E-20
32353.30,8.61E-20
32353.40,1.12E-19
32353.50,1.10E-19
32353.60,8.66E-20
32353.70,8.67E-20
32353.80,1.07E-19
32353.90,1.17E-19
32354.00,1.06E-19
32354.10,8.96E-20
32354.20,7.55E-20
32354.30,8.41E-20
32354.40,1.28E-19
32354.50,1.47E-19
32354.60,1.37E-19
32354.70,1.16E-19
32354.80,6.96E-20
32354.90,6.30E-20
32355.00,9.27E-20
32355.10,1.06E-19
32355.20,1.21E-19
32355.30,1.45E-19
32355.40,1.27E-19
32355.50,1.39E-19
32355.60,1.89E-19
32355.70,1.62E-19
32355.80,1.16E-19
32355.90,1.12E-19
32356.00,1.06E-19
32356.10,8.43E-20
32356.20,8.70E-20
32356.30,1.10E-19
32356.40,9.78E-20
32356.50,7.59E-20
32356.60,9.66E-20
32356.70,1.15E-19
32356.80,7.67E-20
32356.90,6.20E-20
32357.00,7.59E-20
32357.10,6.37E-20
32357.20,6.47E-20
32357.30,9.32E-20
32357.40,9.37E-20
32357.50,7.79E-20
32357.60,9.38E-20
32357.70,1.15E-19
32357.80,1.07E-19
32357.90,7.72E-20
32358.00,8.15E-20
32358.10,1.45E-19
32358.20,1.50E-19
32358.30,8.90E-20
32358.40,6.85E-20
32358.50,8.22E-20
32358.60,9.47E-20
32358.70,8.58E-20
32358.80,9.13E-20
32358.90,9.65E-20
32359.00,9.09E-20
32359.10,9.11E-20
32359.20,9.17E-20
32359.30,9.75E-20
32359.40,1.08E-19
32359.50,1.12E-19
32359.60,9.88E-20
32359.70,7.96E-20
32359.80,7.56E-20
32359.90,9.62E-20
32360.00,9.08E-20
32360.10,7.31E-20
32360.20,7.76E-20
32360.30,8.15E-20
32360.40,8.18E-20
32360.50,8.55E-20
32360.60,9.30E-20
32360.70,8.45E-20
32360.80,7.57E-20
32360.90,9.80E-20
32361.00,1.22E-19
32361.10,1.09E-19
32361.20,7.57E-20
32361.30,6.99E-20
32361.40,8.91E-20
32361.50,9.93E-20
32361.60,9.81E-20
32361.70,8.60E-20
32361.80,8.77E-20
32361.90,8.05E-20
32362.00,5.75E-20
32362.10,7.19E-20
32362.20,1.07E-19
32362.30,1.09E-19
32362.40,8.72E-20
32362.50,8.23E-20
32362.60,9.78E-20
32362.70,1.05E-19
32362.80,8.83E-20
32362.90,7.09E-20
32363.00,5.78E-20
32363.10,5.45E-20
32363.20,7.03E-20
32363.30,8.55E-20
32363.40,9.13E-20
32363.50,9.33E-20
32363.60,8.07E-20
32363.70,6.48E-20
32363.80,6.41E-20
32363.90,7.55E-20
32364.00,7.99E-20
32364.10,8.06E-20
32364.20,7.67E-20
32364.30,7.80E-20
32364.40,6.68E-20
32364.50,5.54E-20
32364.60,5.74E-20
32364.70,6.41E-20
32364.80,7.69E-20
32364.90,9.65E-20
32365.00,9.72E-20
32365.10,7.37E-20
32365.20,6.69E-20
32365.30,7.49E-20
32365.40,7.99E-20
32365.50,7.47E-20
32365.60,7.66E-20
32365.70,9.74E-20
32365.80,9.75E-20
32365.90,7.91E-20
32366.00,7.86E-20
32366.10,8.21E-20
32366.20,8.10E-20
32366.30,9.11E-20
32366.40,9.52E-20
32366.50,8.76E-20
32366.60,8.71E-20
32366.70,7.57E-20
32366.80,5.73E-20
32366.90,5.12E-20
32367.00,4.88E-20
32367.10,4.36E-20
32367.20,4.43E-20
32367.30,5.91E-20
32367.40,8.62E-20
32367.50,8.83E-20
32367.60,7.34E-20
32367.70,6.88E-20
32367.80,6.56E-20
32367.90,6.17E-20
32368.00,6.10E-20
32368.10,6.53E-20
32368.20,6.69E-20
32368.30,6.06E-20
32368.40,6.14E-20
32368.50,7.30E-20
32368.60,8.09E-20
32368.70,7.47E-20
32368.80,6.31E-20
32368.90,6.72E-20
32369.00,7.34E-20
32369.10,6.36E-20
32369.20,5.77E-20
32369.30,5.47E-20
32369.40,4.62E-20
32369.50,4.54E-20
32369.60,5.19E-20
32369.70,5.64E-20
32369.80,5.70E-20
32369.90,5.85E-20
32370.00,6.10E-20
32370.10,6.40E-20
32370.20,7.88E-20
32370.30,9.63E-20
32370.40,9.69E-20
32370.50,8.45E-20
32370.60,8.04E-20
32370.70,7.75E-20
32370.80,7.41E-20
32370.90,7.11E-20
32371.00,7.05E-20
32371.10,7.35E-20
32371.20,8.94E-20
32371.30,1.02E-19
32371.40,8.41E-20
32371.50,6.94E-20
32371.60,7.46E-20
32371.70,7.10E-20
32371.80,6.03E-20
32371.90,5.24E-20
32372.00,5.26E-20
32372.10,6.68E-20
32372.20,9.29E-20
32372.30,1.01E-19
32372.40,8.77E-20
32372.50,7.81E-20
32372.60,7.82E-20
32372.70,8.74E-20
32372.80,8.15E-20
32372.90,6.43E-20
32373.00,5.44E-20
32373.10,4.83E-20
32373.20,4.86E-20
32373.30,5.65E-20
32373.40,6.68E-20
32373.50,7.05E-20
32373.60,7.98E-20
32373.70,9.40E-20
32373.80,7.95E-20
32373.90,5.45E-20
32374.00,4.71E-20
32374.10,5.09E-20
32374.20,5.42E-20
32374.30,6.04E-20
32374.40,7.58E-20
32374.50,9.30E-20
32374.60,1.01E-19
32374.70,9.03E-20
32374.80,7.75E-20
32374.90,7.49E-20
32375.00,5.96E-20
32375.10,4.46E-20
32375.20,4.81E-20
32375.30,5.82E-20
32375.40,6.93E-20
32375.50,8.03E-20
32375.60,7.20E-20
32375.70,5.31E-20
32375.80,5.14E-20
32375.90,5.63E-20
32376.00,6.28E-20
32376.10,7.60E-20
32376.20,8.43E-20
32376.30,8.24E-20
32376.40,7.80E-20
32376.50,7.05E-20
32376.60,6.61E-20
32376.70,6.06E-20
32376.80,6.64E-20
32376.90,7.92E-20
32377.00,7.14E-20
32377.10,6.24E-20
32377.20,6.84E-20
32377.30,9.16E-20
32377.40,1.04E-19
32377.50,9.46E-20
32377.60,8.33E-20
32377.70,6.85E-20
32377.80,6.16E-20
32377.90,6.07E-20
32378.00,5.89E-20
32378.10,5.64E-20
32378.20,6.53E-20
32378.30,8.81E-20
32378.40,9.66E-20
32378.50,8.11E-20
32378.60,6.97E-20
32378.70,6.50E-20
32378.80,6.97E-20
32378.90,8.18E-20
32379.00,7.54E-20
32379.10,6.32E-20
32379.20,6.54E-20
32379.30,8.37E-20
32379.40,1.07E-19
32379.50,1.32E-19
32379.60,1.32E-19
32379.70,1.07E-19
32379.80,6.61E-20
32379.90,6.83E-20
32380.00,1.12E-19
32380.10,1.14E-19
32380.20,8.54E-20
32380.30,5.74E-20
32380.40,5.08E-20
32380.50,5.99E-20
32380.60,6.19E-20
32380.70,7.40E-20
32380.80,7.76E-20
32380.90,5.99E-20
32381.00,6.18E-20
32381.10,1.00E-19
32381.20,1.27E-19
32381.30,9.30E-20
32381.40,7.00E-20
32381.50,9.54E-20
32381.60,1.14E-19
32381.70,7.86E-20
32381.80,5.35E-20
32381.90,6.00E-20
32382.00,1.07E-19
32382.10,1.69E-19
32382.20,1.29E-19
32382.30,7.73E-20
32382.40,8.89E-20
32382.50,1.17E-19
32382.60,1.21E-19
32382.70,9.32E-20
32382.80,6.61E-20
32382.90,6.41E-20
32383.00,6.45E-20
32383.10,5.83E-20
32383.20,1.01E-19
32383.30,1.90E-19
32383.40,2.00E-19
32383.50,1.35E-19
32383.60,1.47E-19
32383.70,2.09E-19
32383.80,1.84E-19
32383.90,1.65E-19
32384.00,1.28E-19
32384.10,8.60E-20
32384.20,1.08E-19
32384.30,1.72E-19
32384.40,2.57E-19
32384.50,2.56E-19
32384.60,1.44E-19
32384.70,7.17E-20
32384.80,9.95E-20
32384.90,1.91E-19
32385.00,2.01E-19
32385.10,1.14E-19
32385.20,1.02E-19
32385.30,1.42E-19
32385.40,1.52E-19
32385.50,1.55E-19
32385.60,1.05E-19
32385.70,6.93E-20
32385.80,1.19E-19
32385.90,2.33E-19
32386.00,2.71E-19
32386.10,3.00E-19
32386.20,4.22E-19
32386.30,4.16E-19
32386.40,2.27E-19
32386.50,1.48E-19
32386.60,1.30E-19
32386.70,1.18E-19
32386.80,2.37E-19
32386.90,3.26E-19
32387.00,2.19E-19
32387.10,1.07E-19
32387.20,1.10E-19
32387.30,1.32E-19
32387.40,1.70E-19
32387.50,3.32E-19
32387.60,6.55E-19
32387.70,9.92E-19
32387.80,8.69E-19
32387.90,5.95E-19
32388.00,2.74E-19
32388.10,1.03E-19
32388.20,7.66E-20
32388.30,6.25E-20
32388.40,7.02E-20
32388.50,2.34E-19
32388.60,7.18E-19
32388.70,1.08E-18
32388.80,8.40E-19
32388.90,5.27E-19
32389.00,5.21E-19
32389.10,5.66E-19
32389.20,6.07E-19
32389.30,7.74E-19
32389.40,8.76E-19
32389.50,7.05E-19
32389.60,7.50E-19
32389.70,1.14E-18
32389.80,1.60E-18
32389.90,1.76E-18
32390.00,1.68E-18
32390.10,1.43E-18
32390.20,1.44E-18
32390.30,1.96E-18
32390.40,2.48E-18
32390.50,3.34E-18
32390.60,4.21E-18
32390.70,5.14E-18
32390.80,5.73E-18
32390.90,6.50E-18
32391.00,7.59E-18
32391.10,9.67E-18
32391.20,1.23E-17
32391.30,1.39E-17
32391.40,1.48E-17
32391.50,1.53E-17
32391.60,1.50E-17
32391.70,1.43E-17
32391.80,1.33E-17
32391.90,1.17E-17
32392.00,9.92E-18
32392.10,8.42E-18
32392.20,6.64E-18
32392.30,5.11E-18
32392.40,4.65E-18
32392.50,3.84E-18
32392.60,2.91E-18
32392.70,2.38E-18
32392.80,2.11E-18
32392.90,1.93E-18
32393.00,1.55E-18
32393.10,1.36E-18
32393.20,1.53E-18
32393.30,1.50E-18
32393.40,1.17E-18
32393.50,1.03E-18
32393.60,1.09E-18
32393.70,1.02E-18
32393.80,9.33E-19
32393.90,7.15E-19
32394.00,5.98E-19
32394.10,6.28E-19
32394.20,5.75E-19
32394.30,5.41E-19
32394.40,5.88E-19
32394.50,5.81E-19
32394.60,6.45E-19
32394.70,7.03E-19
32394.80,8.43E-19
32394.90,7.68E-19
32395.00,5.90E-19
32395.10,4.90E-19
32395.20,3.62E-19
32395.30,2.58E-19
32395.40,3.27E-19
32395.50,5.60E-19
32395.60,5.87E-19
32395.70,4.33E-19
32395.80,3.67E-19
32395.90,3.99E-19
32396.00,4.39E-19
32396.10,3.81E-19
32396.20,2.63E-19
32396.30,1.69E-19
32396.40,1.67E-19
32396.50,2.55E-19
32396.60,3.28E-19
32396.70,2.90E-19
32396.80,2.49E-19
32396.90,3.30E-19
32397.00,3.61E-19
32397.10,3.05E-19
32397.20,3.18E-19
32397.30,3.15E-19
32397.40,2.09E-19
32397.50,1.66E-19
32397.60,1.90E-19
32397.70,2.61E-19
32397.80,3.21E-19
32397.90,2.99E-19
32398.00,2.28E-19
32398.10,1.94E-19
32398.20,1.76E-19
32398.30,1.65E-19
32398.40,1.73E-19
32398.50,1.99E-19
32398.60,2.29E-19
32398.70,2.69E-19
32398.80,2.78E-19
32398.90,2.81E-19
32399.00,3.16E-19
32399.10,2.45E-19
32399.20,1.66E-19
32399.30,1.71E-19
32399.40,1.52E-19
32399.50,1.20E-19
32399.60,1.14E-19
32399.70,1.16E-19
32399.80,1.59E-19
32399.90,2.17E-19
32400.00,1.95E-19
32400.10,1.38E-19
32400.20,1.26E-19
32400.30,1.69E-19
32400.40,2.15E-19
32400.50,1.98E-19
32400.60,1.70E-19
32400.70,1.25E-19
32400.80,1.20E-19
32400.90,1.47E-19
32401.00,1.60E-19
32401.10,1.52E-19
32401.20,1.32E-19
32401.30,1.26E-19
32401.40,1.46E-19
32401.50,1.65E-19
32401.60,1.59E-19
32401.70,1.45E-19
32401.80,1.04E-19
32401.90,8.32E-20
32402.00,1.10E-19
32402.10,1.47E-19
32402.20,1.95E-19
32402.30,1.90E-19
32402.40,1.48E-19
32402.50,1.69E-19
32402.60,1.82E-19
32402.70,1.72E-19
32402.80,2.00E-19
32402.90,1.97E-19
32403.00,1.78E-19
32403.10,1.62E-19
32403.20,1.40E-19
32403.30,1.24E-19
32403.40,1.47E-19
32403.50,1.64E-19
32403.60,1.37E-19
32403.70,1.26E-19
32403.80,1.38E-19
32403.90,1.36E-19
32404.00,1.28E-19
32404.10,1.08E-19
32404.20,1.04E-19
32404.30,1.38E-19
32404.40,1.54E-19
32404.50,1.37E-19
32404.60,1.31E-19
32404.70,1.34E-19
32404.80,1.26E-19
32404.90,1.34E-19
32405.00,1.47E-19
32405.10,1.46E-19
32405.20,1.40E-19
32405.30,1.20E-19
32405.40,1.09E-19
32405.50,9.18E-20
32405.60,9.78E-20
32405.70,1.15E-19
32405.80,1.21E-19
32405.90,1.39E-19
32406.00,1.69E-19
32406.10,1.99E-19
32406.20,1.85E-19
32406.30,1.56E-19
32406.40,1.63E-19
32406.50,1.95E-19
32406.60,2.23E-19
32406.70,1.90E-19
32406.80,1.56E-19
32406.90,1.43E-19
32407.00,1.21E-19
32407.10,1.18E-19
32407.20,1.28E-19
32407.30,1.48E-19
32407.40,1.79E-19
32407.50,1.86E-19
32407.60,1.53E-19
32407.70,1.17E-19
32407.80,9.48E-20
32407.90,1.04E-19
32408.00,1.38E-19
32408.10,1.75E-19
32408.20,1.66E-19
32408.30,1.31E-19
32408.40,1.29E-19
32408.50,1.49E-19
32408.60,1.47E-19
32408.70,1.45E-19
32408.80,1.32E-19
32408.90,1.29E-19
32409.00,1.79E-19
32409.10,2.23E-19
32409.20,1.84E-19
32409.30,1.57E-19
32409.40,1.70E-19
32409.50,1.46E-19
32409.60,1.38E-19
32409.70,1.58E-19
32409.80,1.61E-19
32409.90,1.57E-19
32410.00,1.51E-19
32410.10,1.42E-19
32410.20,1.52E-19
32410.30,1.71E-19
32410.40,1.78E-19
32410.50,1.99E-19
32410.60,2.23E-19
32410.70,2.08E-19
32410.80,1.75E-19
32410.90,1.79E-19
32411.00,1.99E-19
32411.10,2.08E-19
32411.20,1.70E-19
32411.30,1.38E-19
32411.40,1.67E-19
32411.50,2.29E-19
32411.60,2.25E-19
32411.70,1.64E-19
32411.80,1.67E-19
32411.90,2.35E-19
32412.00,2.34E-19
32412.10,1.52E-19
32412.20,1.06E-19
32412.30,1.29E-19
32412.40,1.63E-19
32412.50,1.54E-19
32412.60,1.56E-19
32412.70,2.12E-19
32412.80,2.57E-19
32412.90,2.34E-19
32413.00,1.90E-19
32413.10,1.71E-19
32413.20,1.87E-19
32413.30,1.80E-19
32413.40,1.77E-19
32413.50,1.82E-19
32413.60,1.74E-19
32413.70,1.74E-19
32413.80,1.70E-19
32413.90,1.62E-19
32414.00,1.36E-19
32414.10,1.01E-19
32414.20,9.74E-20
32414.30,1.13E-19
32414.40,1.24E-19
32414.50,1.30E-19
32414.60,1.39E-19
32414.70,1.86E-19
32414.80,2.42E-19
32414.90,2.29E-19
32415.00,1.93E-19
32415.10,1.90E-19
32415.20,1.99E-19
32415.30,2.00E-19
32415.40,2.21E-19
32415.50,2.64E-19
32415.60,2.71E-19
32415.70,1.86E-19
32415.80,1.15E-19
32415.90,8.75E-20
32416.00,9.17E-20
32416.10,1.26E-19
32416.20,1.61E-19
32416.30,1.36E-19
32416.40,9.93E-20
32416.50,9.53E-20
32416.60,1.40E-19
32416.70,2.35E-19
32416.80,2.88E-19
32416.90,2.42E-19
32417.00,1.83E-19
32417.10,1.40E-19
32417.20,1.21E-19
32417.30,1.37E-19
32417.40,1.73E-19
32417.50,1.63E-19
32417.60,1.35E-19
32417.70,1.46E-19
32417.80,1.72E-19
32417.90,1.68E-19
32418.00,1.81E-19
32418.10,1.97E-19
32418.20,2.13E-19
32418.30,1.76E-19
32418.40,1.31E-19
32418.50,1.24E-19
32418.60,1.33E-19
32418.70,1.30E-19
32418.80,1.30E-19
32418.90,2.03E-19
32419.00,2.93E-19
32419.10,2.47E-19
32419.20,1.78E-19
32419.30,1.87E-19
32419.40,2.27E-19
32419.50,2.20E-19
32419.60,1.87E-19
32419.70,1.96E-19
32419.80,2.91E-19
32419.90,3.06E-19
32420.00,1.73E-19
32420.10,1.28E-19
32420.20,1.85E-19
32420.30,2.81E-19
32420.40,2.50E-19
32420.50,1.75E-19
32420.60,1.95E-19
32420.70,2.07E-19
32420.80,1.46E-19
32420.90,1.12E-19
32421.00,1.60E-19
32421.10,2.04E-19
32421.20,2.74E-19
32421.30,3.13E-19
32421.40,2.16E-19
32421.50,1.35E-19
32421.60,1.72E-19
32421.70,2.75E-19
32421.80,2.99E-19
32421.90,3.26E-19
32422.00,3.63E-19
32422.10,2.86E-19
32422.20,2.33E-19
32422.30,4.40E-19
32422.40,6.06E-19
32422.50,5.15E-19
32422.60,3.88E-19
32422.70,3.22E-19
32422.80,4.35E-19
32422.90,3.89E-19
32423.00,2.91E-19
32423.10,3.26E-19
32423.20,2.73E-19
32423.30,1.98E-19
32423.40,2.58E-19
32423.50,3.12E-19
32423.60,3.59E-19
32423.70,5.15E-19
32423.80,5.03E-19
32423.90,4.76E-19
32424.00,3.97E-19
32424.10,3.03E-19
32424.20,3.06E-19
32424.30,3.62E-19
32424.40,5.57E-19
32424.50,7.12E-19
32424.60,5.19E-19
32424.70,4.51E-19
32424.80,8.44E-19
32424.90,1.27E-18
32425.00,1.03E-18
32425.10,7.65E-19
32425.20,1.03E-18
32425.30,1.30E-18
32425.40,1.26E-18
32425.50,1.20E-18
32425.60,1.28E-18
32425.70,1.26E-18
32425.80,1.25E-18
32425.90,1.79E-18
32426.00,2.38E-18
32426.10,2.43E-18
32426.20,2.60E-18
32426.30,3.18E-18
32426.40,4.21E-18
32426.50,4.86E-18
32426.60,5.58E-18
32426.70,6.53E-18
32426.80,6.64E-18
32426.90,6.59E-18
32427.00,6.67E-18
32427.10,6.56E-18
32427.20,5.97E-18
32427.30,5.37E-18
32427.40,5.01E-18
32427.50,4.12E-18
32427.60,3.37E-18
32427.70,3.33E-18
32427.80,3.49E-18
32427.90,3.40E-18
32428.00,3.42E-18
32428.10,3.22E-18
32428.20,2.86E-18
32428.30,3.41E-18
32428.40,3.55E-18
32428.50,3.64E-18
32428.60,4.25E-18
32428.70,4.64E-18
32428.80,5.26E-18
32428.90,6.35E-18
32429.00,6.80E-18
32429.10,8.10E-18
32429.20,1.09E-17
32429.30,1.28E-17
32429.40,1.41E-17
32429.50,1.65E-17
32429.60,1.99E-17
32429.70,2.30E-17
32429.80,2.50E-17
32429.90,2.64E-17
32430.00,2.54E-17
32430.10,2.30E-17
32430.20,2.09E-17
32430.30,1.76E-17
32430.40,1.46E-17
32430.50,1.29E-17
32430.60,1.10E-17
32430.70,9.10E-18
32430.80,7.36E-18
32430.90,6.11E-18
32431.00,4.98E-18
32431.10,3.82E-18
32431.20,3.29E-18
32431.30,2.88E-18
32431.40,2.79E-18
32431.50,3.55E-18
32431.60,3.55E-18
32431.70,2.28E-18
32431.80,1.75E-18
32431.90,1.55E-18
32432.00,1.37E-18
32432.10,1.60E-18
32432.20,2.50E-18
32432.30,2.56E-18
32432.40,1.53E-18
32432.50,7.55E-19
32432.60,5.56E-19
32432.70,7.62E-19
32432.80,8.78E-19
32432.90,1.05E-18
32433.00,1.55E-18
32433.10,1.78E-18
32433.20,1.84E-18
32433.30,1.84E-18
32433.40,1.45E-18
32433.50,9.50E-19
32433.60,4.92E-19
