wavenumber,cross_sec
30954.6,7.73E-19
30954.7,7.56E-19
30954.8,2.14E-19
30954.9,1.72E-20
30955,3.83E-22
30955.1,2.31E-24
30955.2,8.12E-26
30955.3,6.89E-24
30955.4,1.69E-22
30955.5,1.24E-21
30955.6,4.54E-21
30955.7,2.06E-20
30955.8,4.82E-20
30955.9,3.48E-20
30956,7.26E-21
30956.1,4.27E-22
30956.2,6.86E-24
30956.3,2.93E-26
30956.4,5.68E-29
30956.5,1.12E-28
30956.6,1.64E-28
30956.7,2.74E-26
30956.8,1.39E-23
30956.9,1.87E-21
30957,6.74E-20
30957.1,6.71E-19
30957.2,1.91E-18
30957.3,1.57E-18
30957.4,3.74E-19
30957.5,2.51E-20
30957.6,4.62E-22
30957.7,4.72E-24
30957.8,2.46E-23
30957.9,7.04E-23
30958,5.94E-23
30958.1,5.20E-23
30958.2,4.00E-22
30958.3,1.20E-21
30958.4,1.27E-21
30958.5,2.06E-21
30958.6,4.07E-21
30958.7,2.64E-21
30958.8,4.97E-22
30958.9,2.63E-23
30959,3.78E-25
30959.1,1.44E-27
30959.2,1.45E-30
30959.3,8.76E-29
30959.4,1.23E-25
30959.5,4.47E-23
30959.6,4.30E-21
30959.7,1.12E-19
30959.8,8.12E-19
30959.9,1.69E-18
30960,1.02E-18
30960.1,1.77E-19
30960.2,8.64E-21
30960.3,1.14E-22
30960.4,4.02E-25
30960.5,3.97E-28
30960.6,1.90E-29
30960.7,3.49E-30
30960.8,7.24E-31
30960.9,7.70E-30
30961,3.08E-29
30961.1,3.57E-29
30961.2,1.20E-29
30961.3,1.16E-30
30961.4,4.61E-31
30961.5,3.33E-30
30961.6,1.27E-28
30961.7,1.94E-26
30961.8,8.34E-25
30961.9,9.86E-24
30962,3.31E-23
30962.1,3.22E-23
30962.2,9.08E-24
30962.3,7.25E-25
30962.4,1.59E-26
30962.5,9.46E-29
30962.6,3.99E-30
30962.7,5.28E-30
30962.8,2.28E-30
30962.9,2.90E-31
30963,5.10E-32
30963.1,7.29E-31
30963.2,3.69E-30
30963.3,5.42E-30
30963.4,2.32E-30
30963.5,2.87E-31
30963.6,2.62E-32
30963.7,7.48E-32
30963.8,9.82E-32
30963.9,3.75E-32
30964,4.09E-33
30964.1,1.23E-34
30964.2,3.48E-36
30964.3,1.33E-32
30964.4,1.82E-29
30964.5,6.49E-27
30964.6,6.11E-25
30964.7,1.56E-23
30964.8,1.10E-22
30964.9,2.25E-22
30965,1.33E-22
30965.1,2.26E-23
30965.2,1.08E-24
30965.3,1.40E-26
30965.4,4.79E-29
30965.5,4.28E-32
30965.6,1.14E-35
30965.7,6.39E-34
30965.8,7.21E-32
30965.9,2.20E-30
30966,1.85E-29
30966.1,4.48E-29
30966.2,3.14E-29
30966.3,6.43E-30
30966.4,9.26E-31
30966.5,1.25E-30
30966.6,1.06E-30
30966.7,7.58E-31
30966.8,3.74E-30
30966.9,1.64E-29
30967,2.15E-29
30967.1,8.33E-30
30967.2,1.33E-28
30967.3,3.36E-26
30967.4,2.26E-24
30967.5,4.13E-23
30967.6,2.15E-22
30967.7,4.07E-22
30967.8,9.91E-22
30967.9,2.45E-21
30968,2.33E-21
30968.1,8.26E-22
30968.2,1.09E-22
30968.3,4.78E-24
30968.4,6.21E-26
30968.5,6.00E-28
30968.6,6.45E-25
30968.7,2.85E-22
30968.8,3.31E-20
30968.9,1.04E-18
30969,9.01E-18
30969.1,2.24E-17
30969.2,1.61E-17
30969.3,3.35E-18
30969.4,1.98E-19
30969.5,5.17E-21
30969.6,9.79E-22
30969.7,1.38E-22
30969.8,5.50E-24
30969.9,5.95E-26
30970,2.17E-28
30970.1,8.51E-27
30970.2,4.19E-25
30970.3,5.81E-24
30970.4,2.47E-23
30970.5,3.67E-23
30970.6,2.17E-23
30970.7,5.01E-24
30970.8,3.88E-25
30970.9,1.33E-26
30971,6.03E-25
30971.1,2.16E-23
30971.2,2.14E-22
30971.3,6.06E-22
30971.4,4.97E-22
30971.5,1.23E-22
30971.6,1.11E-22
30971.7,5.96E-22
30971.8,1.51E-21
30971.9,1.19E-20
30972,6.77E-20
30972.1,1.15E-19
30972.2,5.69E-20
30972.3,8.06E-21
30972.4,3.19E-22
30972.5,3.41E-24
30972.6,9.91E-27
30972.7,3.36E-28
30972.8,1.26E-28
30972.9,4.73E-29
30973,3.76E-29
30973.1,9.87E-29
30973.2,2.97E-28
30973.3,2.83E-28
30973.4,7.96E-27
30973.5,2.86E-24
30973.6,2.74E-22
30973.7,7.11E-21
30973.8,5.13E-20
30973.9,1.06E-19
30974,6.39E-20
30974.1,1.11E-20
30974.2,6.24E-22
30974.3,5.60E-22
30974.4,1.01E-21
30974.5,5.34E-22
30974.6,8.11E-23
30974.7,3.45E-24
30974.8,3.15E-25
30974.9,1.40E-23
30975,1.94E-22
30975.1,7.59E-22
30975.2,8.62E-22
30975.3,2.86E-22
30975.4,7.68E-23
30975.5,2.91E-22
30975.6,4.83E-22
30975.7,2.34E-22
30975.8,3.24E-23
30975.9,1.35E-24
30976,7.24E-24
30976.1,1.36E-22
30976.2,7.21E-22
30976.3,1.10E-21
30976.4,4.87E-22
30976.5,6.34E-23
30976.6,7.05E-23
30976.7,8.01E-22
30976.8,2.67E-21
30976.9,2.57E-21
30977,7.19E-22
30977.1,5.70E-23
30977.2,1.24E-24
30977.3,7.22E-27
30977.4,1.10E-29
30977.5,4.34E-33
30977.6,3.82E-37
30977.7,6.42E-40
30977.8,8.99E-37
30977.9,3.27E-34
30978,3.15E-32
30978.1,8.18E-31
30978.2,5.92E-30
30978.3,1.23E-29
30978.4,7.42E-30
30978.5,1.29E-30
30978.6,6.27E-32
30978.7,8.41E-34
30978.8,1.89E-34
30978.9,8.67E-34
30979,1.17E-33
30979.1,4.56E-34
30979.2,1.09E-34
30979.3,9.04E-33
30979.4,3.79E-31
30979.5,4.38E-30
30979.6,1.44E-29
30979.7,1.37E-29
30979.8,3.79E-30
30979.9,4.56E-31
30980,4.36E-31
30980.1,3.74E-30
30980.2,1.86E-29
30980.3,2.75E-29
30980.4,1.19E-29
30980.5,1.47E-30
30980.6,5.04E-32
30980.7,4.68E-34
30980.8,1.14E-36
30980.9,1.17E-39
30981,3.32E-37
30981.1,6.43E-35
30981.2,3.33E-33
30981.3,4.72E-32
30981.4,1.89E-31
30981.5,2.19E-31
30981.6,7.37E-32
30981.7,7.05E-33
30981.8,1.86E-34
30981.9,6.64E-36
30982,1.97E-33
30982.1,1.94E-31
30982.2,5.13E-30
30982.3,3.79E-29
30982.4,8.09E-29
30982.5,6.04E-29
30982.6,6.77E-29
30982.7,1.55E-28
30982.8,1.23E-26
30982.9,6.39E-25
30983,9.14E-24
30983.1,3.71E-23
30983.2,5.25E-23
30983.3,1.34E-22
30983.4,4.36E-22
30983.5,4.59E-22
30983.6,1.46E-22
30983.7,3.63E-23
30983.8,3.01E-23
30983.9,1.08E-23
30984,3.70E-24
30984.1,2.58E-23
30984.2,7.22E-23
30984.3,6.23E-23
30984.4,1.14E-21
30984.5,9.68E-20
30984.6,2.25E-18
30984.7,1.47E-17
30984.8,2.74E-17
30984.9,1.48E-17
30985,2.31E-18
30985.1,1.01E-19
30985.2,1.37E-21
30985.3,4.94E-22
30985.4,3.85E-22
30985.5,8.73E-23
30985.6,5.58E-24
30985.7,9.76E-26
30985.8,4.55E-28
30985.9,5.54E-31
30986,1.74E-34
30986.1,8.48E-44
30986.2,7.46E-40
30986.3,1.52E-36
30986.4,8.02E-34
30986.5,1.11E-31
30986.6,4.14E-30
30986.7,4.26E-29
30986.8,1.25E-28
30986.9,1.10E-28
30987,4.38E-29
30987.1,2.41E-29
30987.2,9.62E-30
30987.3,1.08E-29
30987.4,1.95E-29
30987.5,1.11E-29
30987.6,3.84E-30
30987.7,1.25E-28
30987.8,2.11E-27
30987.9,1.00E-26
30988,1.37E-26
30988.1,5.44E-27
30988.2,6.17E-28
30988.3,2.99E-29
30988.4,6.42E-27
30988.5,1.03E-24
30988.6,4.43E-23
30988.7,5.24E-22
30988.8,1.76E-21
30988.9,1.73E-21
30989,6.96E-22
30989.1,1.17E-21
30989.2,1.74E-21
30989.3,7.77E-22
30989.4,9.93E-23
30989.5,3.53E-24
30989.6,3.40E-26
30989.7,2.76E-28
30989.8,1.16E-28
30989.9,1.27E-28
30990,5.35E-27
30990.1,9.48E-25
30990.2,4.64E-23
30990.3,6.24E-22
30990.4,2.38E-21
30990.5,2.74E-21
30990.6,1.56E-21
30990.7,1.29E-21
30990.8,7.01E-22
30990.9,4.94E-22
30991,5.39E-22
30991.1,2.06E-22
30991.2,2.27E-23
30991.3,6.90E-25
30991.4,5.65E-27
30991.5,1.22E-29
30991.6,6.82E-33
30991.7,9.11E-37
30991.8,0
30991.9,0
30992,1.37E-41
30992.1,5.67E-38
30992.2,6.13E-35
30992.3,1.76E-32
30992.4,1.38E-30
30992.5,3.03E-29
30992.6,1.95E-28
30992.7,3.77E-28
30992.8,2.23E-28
30992.9,3.97E-29
30993,2.07E-30
30993.1,3.11E-32
30993.2,7.98E-32
30993.3,2.51E-30
30993.4,2.20E-29
30993.5,5.49E-29
30993.6,4.10E-29
30993.7,2.52E-29
30993.8,6.84E-29
30993.9,7.90E-29
30994,1.78E-28
30994.1,4.20E-26
30994.2,3.08E-24
30994.3,6.13E-23
30994.4,3.43E-22
30994.5,5.53E-22
30994.6,2.73E-22
30994.7,1.56E-22
30994.8,2.81E-22
30994.9,1.88E-22
30995,3.66E-23
30995.1,1.99E-24
30995.2,1.38E-25
30995.3,8.75E-24
30995.4,1.92E-22
30995.5,1.18E-21
30995.6,2.10E-21
30995.7,1.22E-21
30995.8,1.26E-21
30995.9,2.37E-21
30996,1.47E-21
30996.1,2.63E-22
30996.2,1.70E-23
30996.3,3.14E-23
30996.4,7.29E-23
30996.5,4.94E-23
30996.6,9.67E-24
30996.7,5.32E-25
30996.8,7.96E-27
30996.9,3.17E-29
30997,3.29E-32
30997.1,8.81E-36
30997.2,2.91E-39
30997.3,2.43E-36
30997.4,5.31E-34
30997.5,3.09E-32
30997.6,5.17E-31
30997.7,1.91E-28
30997.8,3.75E-25
30997.9,1.93E-22
30998,2.62E-20
30998.1,9.52E-19
30998.2,9.57E-18
30998.3,2.74E-17
30998.4,2.27E-17
30998.5,5.46E-18
30998.6,3.71E-19
30998.7,8.55E-21
30998.8,1.01E-21
30998.9,1.90E-22
30999,1.69E-22
30999.1,2.85E-22
30999.2,1.49E-22
30999.3,3.46E-23
30999.4,1.62E-23
30999.5,5.24E-24
30999.6,5.09E-25
30999.7,1.37E-26
30999.8,9.87E-29
30999.9,1.87E-31
31000,6.04E-32
31000.1,5.37E-29
31000.2,1.25E-26
31000.3,7.71E-25
31000.4,1.30E-23
31000.5,6.18E-23
31000.6,8.47E-23
31000.7,3.37E-23
31000.8,3.84E-24
31000.9,4.87E-25
31001,1.18E-23
31001.1,1.05E-22
31001.2,2.68E-22
31001.3,1.98E-22
31001.4,4.24E-23
31001.5,2.55E-24
31001.6,4.18E-26
31001.7,1.83E-28
31001.8,2.10E-31
31001.9,7.85E-35
31002,4.88E-38
31002.1,3.91E-41
31002.2,1.82E-38
31002.3,3.09E-35
31002.4,1.36E-32
31002.5,1.58E-30
31002.6,4.94E-29
31002.7,4.29E-28
31002.8,1.06E-27
31002.9,7.64E-28
31003,1.59E-28
31003.1,9.27E-30
31003.2,1.48E-31
31003.3,6.27E-34
31003.4,6.95E-37
31003.5,1.98E-40
31003.6,0
31003.7,0
31003.8,0
31003.9,0
31004,0
31004.1,3.22E-37
31004.2,2.24E-33
31004.3,3.83E-30
31004.4,1.70E-27
31004.5,2.00E-25
31004.6,6.30E-24
31004.7,5.52E-23
31004.8,1.38E-22
31004.9,1.00E-22
31005,2.10E-23
31005.1,1.24E-24
31005.2,1.99E-26
31005.3,8.52E-29
31005.4,9.53E-32
31005.5,6.21E-33
31005.6,4.06E-29
31005.7,6.74E-26
31005.8,2.91E-23
31005.9,3.30E-21
31006,1.01E-19
31006.1,8.60E-19
31006.2,2.09E-18
31006.3,1.47E-18
31006.4,3.00E-19
31006.5,1.72E-20
31006.6,2.68E-22
31006.7,1.11E-24
31006.8,1.21E-27
31006.9,3.37E-31
31007,1.31E-41
31007.1,1.69E-38
31007.2,5.64E-36
31007.3,4.99E-34
31007.4,1.19E-32
31007.5,7.98E-32
31007.6,1.53E-31
31007.7,1.59E-30
31007.8,3.70E-27
31007.9,2.37E-24
31008,4.01E-22
31008.1,1.82E-20
31008.2,2.27E-19
31008.3,8.06E-19
31008.4,9.03E-19
31008.5,9.58E-19
31008.6,1.88E-18
31008.7,1.41E-18
31008.8,3.13E-19
31008.9,2.07E-20
31009,1.91E-21
31009.1,4.67E-21
31009.2,4.46E-21
31009.3,1.07E-20
31009.4,4.69E-19
31009.5,6.33E-18
31009.6,2.42E-17
31009.7,2.68E-17
31009.8,8.61E-18
31009.9,7.85E-19
31010,1.98E-20
31010.1,1.33E-22
31010.2,2.36E-25
31010.3,1.08E-28
31010.4,1.12E-32
31010.5,0
31010.6,0
31010.7,0
31010.8,0
31010.9,9.61E-37
31011,4.62E-33
31011.1,5.72E-30
31011.2,1.84E-27
31011.3,1.57E-25
31011.4,3.63E-24
31011.5,2.34E-23
31011.6,4.34E-23
31011.7,2.34E-23
31011.8,3.62E-24
31011.9,1.57E-25
31012,1.84E-27
31012.1,5.71E-30
31012.2,6.55E-31
31012.3,7.98E-30
31012.4,2.77E-29
31012.5,2.79E-29
31012.6,8.14E-30
31012.7,6.74E-31
31012.8,7.59E-31
31012.9,7.00E-28
31013,1.72E-25
31013.1,1.12E-23
31013.2,2.00E-22
31013.3,9.99E-22
31013.4,1.44E-21
31013.5,6.04E-22
31013.6,7.24E-23
31013.7,2.41E-24
31013.8,2.16E-26
31013.9,9.20E-29
31014,1.38E-28
31014.1,1.34E-28
31014.2,5.13E-29
31014.3,2.22E-28
31014.4,1.05E-27
31014.5,1.53E-27
31014.6,6.79E-28
31014.7,4.60E-28
31014.8,1.20E-25
31014.9,1.03E-23
31015,2.41E-22
31015.1,1.57E-21
31015.2,2.93E-21
31015.3,1.59E-21
31015.4,2.49E-22
31015.5,1.09E-23
31015.6,1.29E-25
31015.7,4.03E-28
31015.8,3.61E-31
31015.9,5.26E-33
31016,5.62E-34
31016.1,3.06E-33
31016.2,5.21E-32
31016.3,2.53E-31
31016.4,4.52E-31
31016.5,3.45E-30
31016.6,3.02E-29
31016.7,8.08E-29
31016.8,6.96E-29
31016.9,3.51E-29
31017,3.70E-29
31017.1,3.13E-29
31017.2,1.75E-29
31017.3,1.21E-29
31017.4,4.06E-30
31017.5,4.10E-31
31017.6,1.15E-32
31017.7,1.93E-34
31017.8,6.58E-33
31017.9,1.32E-31
31018,2.04E-30
31018.1,4.46E-27
31018.2,5.16E-24
31018.3,1.56E-21
31018.4,1.25E-19
31018.5,2.70E-18
31018.6,1.64E-17
31018.7,2.87E-17
31018.8,1.45E-17
31018.9,2.12E-18
31019,1.13E-19
31019.1,1.42E-19
31019.2,2.12E-19
31019.3,9.33E-20
31019.4,1.26E-20
31019.5,7.77E-22
31019.6,4.36E-23
31019.7,1.18E-24
31019.8,9.26E-27
31019.9,1.92E-29
31020,1.04E-32
31020.1,1.33E-36
31020.2,0
31020.3,0
31020.4,0
31020.5,8.60E-37
31020.6,4.20E-33
31020.7,5.30E-30
31020.8,1.78E-27
31020.9,1.86E-25
31021,1.16E-23
31021.1,5.12E-22
31021.2,8.13E-21
31021.3,3.77E-20
31021.4,5.07E-20
31021.5,1.98E-20
31021.6,2.27E-21
31021.7,4.62E-22
31021.8,6.70E-22
31021.9,3.30E-22
31022,4.68E-23
31022.1,1.85E-24
31022.2,1.97E-26
31022.3,5.57E-29
31022.4,4.09E-32
31022.5,1.23E-32
31022.6,2.11E-29
31022.7,9.40E-27
31022.8,1.10E-24
31022.9,3.48E-23
31023,3.04E-22
31023.1,7.61E-22
31023.2,5.53E-22
31023.3,1.16E-22
31023.4,6.83E-24
31023.5,1.10E-25
31023.6,4.71E-28
31023.7,3.40E-30
31023.8,4.94E-29
31023.9,2.39E-28
31024,3.33E-28
31024.1,1.35E-28
31024.2,1.56E-29
31024.3,5.02E-31
31024.4,9.97E-31
31024.5,9.83E-28
31024.6,2.54E-25
31024.7,1.74E-23
31024.8,3.25E-22
31024.9,1.73E-21
31025,9.00E-21
31025.1,3.43E-19
31025.2,4.99E-18
31025.3,2.05E-17
31025.4,2.45E-17
31025.5,8.45E-18
31025.6,8.32E-19
31025.7,2.26E-20
31025.8,1.65E-22
31025.9,3.17E-25
31026,1.57E-28
31026.1,1.99E-32
31026.2,2.72E-34
31026.3,9.31E-31
31026.4,8.23E-28
31026.5,1.90E-25
31026.6,1.17E-23
31026.7,1.96E-22
31026.8,9.24E-22
31026.9,1.26E-21
31027,6.84E-22
31027.1,1.70E-21
31027.2,4.12E-21
31027.3,3.01E-21
31027.4,7.74E-22
31027.5,8.53E-22
31027.6,1.36E-21
31027.7,6.56E-22
31027.8,9.09E-23
31027.9,3.51E-24
31028,3.67E-26
31028.1,1.84E-28
31028.2,3.46E-28
31028.3,4.20E-28
31028.4,1.50E-28
31028.5,1.55E-29
31028.6,5.55E-31
31028.7,2.65E-32
31028.8,1.28E-33
31028.9,9.79E-34
31029,1.97E-32
31029.1,1.27E-31
31029.2,3.41E-31
31029.3,4.67E-31
31029.4,2.66E-31
31029.5,4.87E-32
31029.6,2.57E-33
31029.7,3.71E-35
31029.8,1.43E-37
31029.9,1.47E-40
31030,7.93E-39
31030.1,3.91E-36
31030.2,5.62E-34
31030.3,2.70E-32
31030.4,4.78E-31
31030.5,3.03E-30
31030.6,6.22E-30
31030.7,3.91E-30
31030.8,7.21E-31
31030.9,3.81E-32
31031,1.45E-31
31031.1,1.20E-29
31031.2,2.70E-28
31031.3,1.70E-27
31031.4,3.08E-27
31031.5,1.63E-27
31031.6,4.11E-28
31031.7,9.49E-28
31031.8,1.52E-27
31031.9,7.19E-28
31032,9.72E-29
31032.1,7.54E-29
31032.2,2.68E-26
31032.3,2.64E-24
31032.4,7.06E-23
31032.5,5.45E-22
31032.6,1.46E-21
31032.7,2.08E-21
31032.8,1.74E-21
31032.9,5.48E-22
31033,5.17E-23
31033.1,2.40E-24
31033.2,1.31E-22
31033.3,4.43E-21
31033.4,4.16E-20
31033.5,1.11E-19
31033.6,8.64E-20
31033.7,1.94E-20
31033.8,1.23E-21
31033.9,2.12E-23
31034,9.78E-26
31034.1,1.18E-28
31034.2,3.66E-32
31034.3,4.70E-36
31034.4,2.64E-33
31034.5,6.85E-31
31034.6,7.17E-28
31034.7,4.19E-25
31034.8,6.56E-23
31034.9,2.75E-21
31035,3.18E-20
31035.1,1.04E-19
31035.2,9.93E-20
31035.3,2.74E-20
31035.4,2.13E-21
31035.5,4.58E-23
31035.6,2.62E-25
31035.7,1.57E-27
31035.8,3.18E-27
31035.9,2.77E-27
31036,9.09E-26
31036.1,7.89E-24
31036.2,1.87E-22
31036.3,1.27E-21
31036.4,2.71E-21
31036.5,2.44E-21
31036.6,1.23E-21
31036.7,2.74E-22
31036.8,1.95E-23
31036.9,3.90E-25
31037,2.10E-27
31037.1,3.21E-30
31037.2,3.05E-33
31037.3,3.93E-36
31037.4,8.98E-35
31037.5,1.02E-32
31037.6,3.25E-31
31037.7,3.33E-30
31037.8,1.36E-29
31037.9,2.46E-29
31038,1.67E-29
31038.1,3.61E-30
31038.2,2.27E-31
31038.3,3.92E-33
31038.4,1.86E-35
31038.5,1.95E-34
31038.6,1.95E-32
31038.7,5.26E-31
31038.8,3.95E-30
31038.9,8.52E-30
31039,5.33E-30
31039.1,9.61E-31
31039.2,5.06E-32
31039.3,9.78E-32
31039.4,1.31E-30
31039.5,5.14E-30
31039.6,1.48E-28
31039.7,4.99E-26
31039.8,4.63E-24
31039.9,1.16E-22
31040,8.14E-22
31040.1,1.63E-21
31040.2,9.53E-22
31040.3,1.60E-22
31040.4,7.52E-24
31040.5,9.60E-26
31040.6,3.33E-28
31040.7,4.80E-31
31040.8,1.21E-33
31040.9,1.78E-36
31041,7.24E-40
31041.1,6.15E-44
31041.2,0
31041.3,0
31041.4,0
31041.5,0
31041.6,0
31041.7,0
31041.8,0
31041.9,0
31042,5.66E-48
31042.1,4.19E-44
31042.2,7.72E-41
31042.3,3.68E-38
31042.4,4.63E-36
31042.5,1.56E-34
31042.6,1.46E-33
31042.7,3.91E-33
31042.8,3.03E-33
31042.9,6.77E-34
31043,4.28E-35
31043.1,2.50E-34
31043.2,7.51E-31
31043.3,6.28E-28
31043.4,1.37E-25
31043.5,8.01E-24
31043.6,1.28E-22
31043.7,5.73E-22
31043.8,7.43E-22
31043.9,2.80E-22
31044,3.01E-23
31044.1,8.94E-25
31044.2,7.15E-27
31044.3,2.84E-29
31044.4,5.07E-29
31044.5,5.57E-29
31044.6,2.03E-29
31044.7,2.30E-29
31044.8,5.07E-29
31044.9,3.48E-29
31045,6.90E-30
31045.1,3.84E-31
31045.2,5.83E-33
31045.3,1.83E-34
31045.4,6.51E-31
31045.5,6.83E-28
31045.6,1.87E-25
31045.7,1.36E-23
31045.8,2.68E-22
31045.9,1.48E-21
31046,2.37E-21
31046.1,1.10E-21
31046.2,2.76E-22
31046.3,1.02E-21
31046.4,2.27E-21
31046.5,1.47E-21
31046.6,2.77E-22
31046.7,8.04E-23
31046.8,5.72E-22
31046.9,1.50E-21
31047,2.04E-21
31047.1,3.41E-21
31047.2,2.89E-21
31047.3,7.49E-22
31047.4,5.51E-23
31047.5,1.11E-24
31047.6,6.00E-27
31047.7,8.48E-30
31047.8,3.09E-33
31047.9,4.45E-37
31048,1.30E-38
31048.1,2.71E-36
31048.2,1.51E-34
31048.3,2.29E-33
31048.4,9.79E-33
31048.5,1.21E-32
31048.6,4.36E-33
31048.7,4.46E-34
31048.8,2.60E-34
31048.9,9.42E-31
31049,9.29E-28
31049.1,2.39E-25
31049.2,1.64E-23
31049.3,3.05E-22
31049.4,1.60E-21
31049.5,2.54E-21
31049.6,1.76E-21
31049.7,1.14E-21
31049.8,4.20E-22
31049.9,4.89E-23
31050,1.60E-24
31050.1,1.41E-26
31050.2,4.11E-27
31050.3,3.02E-24
31050.4,5.85E-22
31050.5,3.02E-20
31050.6,4.29E-19
31050.7,1.72E-18
31050.8,1.99E-18
31050.9,6.70E-19
31051,6.57E-20
31051.1,6.43E-21
31051.2,3.97E-21
31051.3,9.60E-22
31051.4,9.05E-23
31051.5,3.19E-22
31051.6,1.15E-21
31051.7,1.20E-21
31051.8,3.64E-22
31051.9,3.13E-23
31052,7.42E-25
31052.1,4.71E-27
31052.2,7.93E-30
31052.3,3.53E-28
31052.4,4.05E-25
31052.5,1.21E-22
31052.6,9.61E-21
31052.7,2.07E-19
31052.8,1.25E-18
31052.9,2.16E-18
31053,1.09E-18
31053.1,1.57E-19
31053.2,6.32E-21
31053.3,6.89E-23
31053.4,1.99E-25
31053.5,1.49E-28
31053.6,4.32E-30
31053.7,2.17E-29
31053.8,3.18E-29
31053.9,1.44E-29
31054,7.03E-30
31054.1,1.92E-29
31054.2,2.14E-29
31054.3,6.96E-30
31054.4,6.44E-31
31054.5,1.65E-32
31054.6,1.13E-34
31054.7,2.03E-37
31054.8,9.46E-41
31054.9,1.18E-44
31055,0
31055.1,0
31055.2,0
31055.3,1.15E-42
31055.4,4.45E-39
31055.5,4.43E-36
31055.6,1.15E-33
31055.7,7.98E-32
31055.8,1.51E-30
31055.9,8.04E-30
31056,1.24E-29
31056.1,5.64E-30
31056.2,7.45E-31
31056.3,2.80E-32
31056.4,2.96E-34
31056.5,8.70E-37
31056.6,1.19E-39
31056.7,1.43E-36
31056.8,1.10E-33
31056.9,2.23E-31
31057,1.21E-29
31057.1,1.83E-28
31057.2,2.03E-27
31057.3,9.92E-25
31057.4,2.05E-22
31057.5,1.13E-20
31057.6,1.71E-19
31057.7,7.31E-19
31057.8,9.02E-19
31057.9,3.23E-19
31058,3.34E-20
31058.1,2.30E-21
31058.2,1.51E-21
31058.3,2.79E-21
31058.4,3.89E-21
31058.5,1.70E-21
31058.6,2.13E-22
31058.7,7.42E-24
31058.8,6.97E-26
31058.9,1.75E-28
31059,1.38E-29
31059.1,1.60E-28
31059.2,5.66E-28
31059.3,6.02E-28
31059.4,4.04E-28
31059.5,6.63E-28
31059.6,5.32E-28
31059.7,1.67E-27
31059.8,3.44E-25
31059.9,2.05E-23
31060,3.34E-22
31060.1,1.53E-21
31060.2,2.03E-21
31060.3,7.79E-22
31060.4,8.55E-23
31060.5,2.60E-24
31060.6,2.13E-26
31060.7,4.58E-29
31060.8,2.56E-32
31060.9,3.57E-36
31061,2.04E-35
31061.1,8.78E-34
31061.2,1.04E-32
31061.3,3.51E-32
31061.4,3.43E-32
31061.5,1.25E-32
31061.6,2.07E-31
31061.7,4.12E-30
31061.8,2.31E-29
31061.9,3.74E-29
31062,1.76E-29
31062.1,2.36E-30
31062.2,9.61E-32
31062.3,2.16E-31
31062.4,4.17E-30
31062.5,5.07E-29
31062.6,2.22E-28
31062.7,2.98E-28
31062.8,1.42E-28
31062.9,4.89E-29
31063,1.33E-29
31063.1,1.30E-30
31063.2,4.50E-32
31063.3,5.35E-31
31063.4,8.48E-30
31063.5,3.80E-29
31063.6,4.91E-29
31063.7,1.86E-29
31063.8,1.73E-28
31063.9,5.18E-26
31064,4.17E-24
31064.1,9.11E-23
31064.2,5.56E-22
31064.3,9.77E-22
31064.4,4.99E-22
31064.5,8.41E-23
31064.6,1.43E-22
31064.7,5.07E-22
31064.8,5.31E-22
31064.9,1.61E-22
31065,1.39E-23
31065.1,3.30E-25
31065.2,2.10E-27
31065.3,3.62E-30
31065.4,5.41E-32
31065.5,3.66E-31
31065.6,8.59E-31
31065.7,1.26E-29
31065.8,3.51E-28
31065.9,2.80E-27
31066,6.42E-27
31066.1,4.26E-27
31066.2,8.17E-28
31066.3,4.40E-29
31066.4,9.06E-31
31066.5,2.32E-31
31066.6,6.02E-32
31066.7,1.91E-31
31066.8,5.67E-30
31066.9,4.79E-29
31067,1.16E-28
31067.1,8.17E-29
31067.2,2.02E-29
31067.3,6.76E-30
31067.4,2.59E-30
31067.5,7.06E-31
31067.6,3.22E-30
31067.7,7.67E-30
31067.8,5.33E-30
31067.9,4.09E-30
31068,1.04E-27
31068.1,1.25E-25
31068.2,6.22E-24
31068.3,1.17E-22
31068.4,7.09E-22
31068.5,1.29E-21
31068.6,7.68E-22
31068.7,4.21E-22
31068.8,3.42E-22
31068.9,1.05E-22
31069,9.22E-24
31069.1,2.24E-25
31069.2,1.50E-27
31069.3,1.68E-29
31069.4,1.42E-30
31069.5,3.88E-32
31069.6,2.85E-34
31069.7,5.51E-37
31069.8,2.75E-40
31069.9,3.90E-44
31070,0
31070.1,0
31070.2,0
31070.3,0
31070.4,0
31070.5,0
31070.6,0
31070.7,1.31E-36
31070.8,1.06E-32
31070.9,2.19E-29
31071,1.17E-26
31071.1,1.64E-24
31071.2,6.20E-23
31071.3,6.46E-22
31071.4,1.91E-21
31071.5,1.64E-21
31071.6,4.09E-22
31071.7,2.87E-23
31071.8,5.53E-25
31071.9,2.84E-27
31072,3.82E-30
31072.1,1.33E-33
31072.2,0
31072.3,4.20E-47
31072.4,1.82E-43
31072.5,2.03E-40
31072.6,5.93E-38
31072.7,4.58E-36
31072.8,9.60E-35
31072.9,5.64E-34
31073,9.53E-34
31073.1,4.72E-34
31073.2,4.32E-34
31073.3,9.37E-33
31073.4,6.68E-32
31073.5,1.37E-31
31073.6,8.13E-32
31073.7,1.40E-32
31073.8,2.48E-32
31073.9,1.81E-30
31074,3.69E-29
31074.1,2.14E-28
31074.2,4.08E-28
31074.3,5.60E-28
31074.4,7.59E-28
