r,1,2,3,4,5,6,7,8,9
2.84661111,-139.7649585,61.88168177,-67.07455612,-140.6549639,-113.0186734,118.4465356,-135.5920811,113.0186706,167.4934208
2.85122222,-139.5784744,61.81374957,-66.89699837,-140.367733,-113.0267884,118.5251811,-135.4517862,113.0267856,167.6053324
2.85583333,-139.3937356,61.74564984,-66.72009308,-140.0825888,-113.0348116,118.6027941,-135.3131631,113.0348088,167.7157764
2.86044444,-139.2107444,61.67737802,-66.54383734,-139.799538,-113.0427438,118.6793878,-135.1761939,113.0427411,167.8247718
2.86505556,-139.0294998,61.60892974,-66.36822827,-139.5185873,-113.050586,118.7549753,-135.0408608,113.0505834,167.9323376
2.86966667,-138.8499989,61.54030076,-66.193263,-139.2397432,-113.0583391,118.8295697,-134.9071458,113.0583366,168.0384918
2.87427778,-138.6722387,61.47148702,-66.01893866,-138.9630124,-113.0660041,118.903184,-134.7750309,113.0660017,168.143252
2.87888889,-138.4962161,61.40248461,-65.84525242,-138.6884016,-113.073582,118.9758314,-134.6444983,113.0735796,168.2466362
2.8835,-138.321928,61.33328978,-65.67220144,-138.4159174,-113.0810736,119.0475251,-134.51553,113.0810712,168.3486621
2.88811111,-138.1493715,61.26389892,-65.4997829,-138.1455665,-113.0884798,119.118278,-134.3881081,113.0884775,168.4493474
2.89272222,-137.9785435,61.19430857,-65.32799401,-137.8773554,-113.0958017,119.1881034,-134.2622147,113.0957994,168.5487095
2.89733333,-137.8094408,61.12451545,-65.15683196,-137.6112909,-113.1030402,119.2570142,-134.1378318,113.1030379,168.6467659
2.90194444,-137.6420605,61.0545164,-64.98629399,-137.3473795,-113.1101961,119.3250237,-134.0149415,113.1101938,168.743534
2.90655556,-137.4763995,60.98430839,-64.81637732,-137.0856235,-113.1172704,119.3921437,-133.893527,113.1172681,168.8390304
2.91116667,-137.3124548,60.91388858,-64.64707921,-136.82602,-113.1242638,119.458385,-133.7735727,113.1242616,168.933271
2.91577778,-137.1502222,60.84325423,-64.47839693,-136.5685658,-113.1311773,119.523758,-133.6550629,113.131175,169.0262711
2.92038889,-136.9896949,60.77240274,-64.31032774,-136.3132578,-113.1380115,119.5882734,-133.5379822,113.1380093,169.1180465
2.925,-136.8308653,60.70133168,-64.14286894,-136.0600928,-113.1447674,119.6519418,-133.4223151,113.1447651,169.2086126
2.92961111,-136.6737262,60.63003873,-63.97601784,-135.8090677,-113.1514457,119.7147736,-133.3080459,113.1514434,169.2979851
2.93422222,-136.5182703,60.55852169,-63.80977173,-135.5601793,-113.1580472,119.7767794,-133.1951591,113.1580449,169.3861797
2.93883333,-136.3644901,60.48677852,-63.64412797,-135.3134243,-113.1645728,119.8379699,-133.0836393,113.1645705,169.4732117
2.94344444,-136.2123784,60.41480728,-63.47908388,-135.0687997,-113.1710232,119.8983556,-132.9734708,113.1710209,169.5590969
2.94805556,-136.061928,60.34260619,-63.31463682,-134.8263022,-113.1773993,119.9579469,-132.8646382,113.177397,169.6438509
2.95266667,-135.9131317,60.27017356,-63.15078416,-134.5859288,-113.1837018,120.0167546,-132.7571258,113.1836995,169.7274891
2.95727778,-135.7659823,60.19750785,-62.98752328,-134.3476761,-113.1899317,120.0747892,-132.6509182,113.1899294,169.8100261
2.96188889,-135.6204726,60.12460762,-62.82485157,-134.1115411,-113.1960897,120.1320612,-132.5459998,113.1960873,169.8914752
2.9665,-135.4765955,60.05147156,-62.66276644,-133.8775206,-113.2021765,120.1885812,-132.4423551,113.2021742,169.9718502
2.97111111,-135.3343417,59.97809847,-62.5012653,-133.6456113,-113.2081931,120.2443598,-132.3399684,113.2081908,170.0511645
2.97572222,-135.1937009,59.90448728,-62.34034559,-133.4158103,-113.2141403,120.2994075,-132.2388244,113.214138,170.1294316
2.98033333,-135.0546626,59.83063701,-62.18000475,-133.1881141,-113.2200187,120.3537349,-132.1389074,113.2200165,170.2066652
2.98494444,-134.9172167,59.75654681,-62.02024024,-132.9625198,-113.2258294,120.4073526,-132.0402019,113.2258272,170.2828786
2.98955556,-134.7813529,59.68221592,-61.86104952,-132.7390241,-113.231573,120.4602711,-131.9426923,113.2315709,170.3580855
2.99416667,-134.647061,59.60764371,-61.70243007,-132.5176238,-113.2372503,120.5125009,-131.8463632,113.2372483,170.4322993
2.99877778,-134.5143308,59.53282963,-61.54437939,-132.2983158,-113.2428623,120.5640528,-131.751199,113.2428604,170.5055337
3.00338889,-134.3831522,59.45777326,-61.38689497,-132.0810963,-113.2484097,120.6149369,-131.6571844,113.2484078,170.577802
3.008,-134.2535154,59.38247425,-61.22997435,-131.8659564,-113.2538931,120.6651612,-131.5643071,113.2538913,170.6491165
3.01261111,-134.1254102,59.30693239,-61.07361504,-131.6528841,-113.2593131,120.7147327,-131.4725563,113.2593115,170.7194892
3.01722222,-133.9988268,59.23114753,-60.91781459,-131.4418677,-113.2646703,120.7636579,-131.3819212,113.2646689,170.7889317
3.02183333,-133.8737547,59.15511963,-60.76257055,-131.2328951,-113.2699654,120.8119438,-131.292391,113.2699641,170.8574558
3.02644444,-133.7501818,59.07884875,-60.60788049,-131.0259547,-113.2751988,120.859597,-131.203955,113.2751976,170.9250733
3.03105556,-133.628096,59.00233503,-60.45374197,-130.8210344,-113.2803712,120.9066244,-131.1166022,113.2803702,170.991796
3.03566667,-133.5074853,58.92557872,-60.3001526,-130.6181224,-113.2854831,120.9530326,-131.030322,113.2854823,171.0576358
3.04027778,-133.3883376,58.84858012,-60.14710997,-130.417207,-113.2905351,120.9988286,-130.9451034,113.2905346,171.1226043
3.04488889,-133.2706409,58.77133966,-59.99461169,-130.2182761,-113.2955279,121.0440189,-130.8609359,113.2955276,171.1867133
3.0495,-133.1543834,58.69385784,-59.84265538,-130.0213179,-113.300462,121.0886105,-130.7778084,113.3004618,171.2499747
3.05411111,-133.0395533,58.61613523,-59.69123869,-129.8263205,-113.305338,121.13261,-130.6957103,113.305338,171.3124
3.05872222,-132.9261387,58.53817249,-59.54035925,-129.6332721,-113.3101564,121.1760243,-130.6146307,113.3101567,171.3739998
3.06333333,-132.8141282,58.45997037,-59.39001473,-129.4421609,-113.3149179,121.21886,-130.5345589,113.3149184,171.4347844
3.06794444,-132.70351,58.38152969,-59.24020279,-129.2529748,-113.319623,121.2611241,-130.455484,113.3196237,171.494764
3.07255556,-132.5942725,58.30285133,-59.09092112,-129.0657022,-113.3242723,121.3028231,-130.3773953,113.3242733,171.5539488
3.07716667,-132.4864033,58.22393628,-58.94216741,-128.880331,-113.3288665,121.343964,-130.300282,113.3288677,171.6123491
3.08177778,-132.3798893,58.14478556,-58.79393935,-128.6968495,-113.333406,121.3845535,-130.2241332,113.3334074,171.669975
3.08638889,-132.2747176,58.06540031,-58.64623468,-128.5152457,-113.3378915,121.4245983,-130.1489382,113.3378932,171.7268369
3.091,-132.1708754,57.98578169,-58.4990511,-128.3355078,-113.3423236,121.4641052,-130.0746862,113.3423255,171.782945
3.09561111,-132.06835,57.90593097,-58.35238636,-128.1576239,-113.3467028,121.503081,-130.0013664,113.3467049,171.8383094
3.10022222,-131.9671287,57.82584946,-58.2062382,-127.9815821,-113.3510297,121.5415325,-129.928968,113.351032,171.8929405
3.10483333,-131.8671989,57.74553854,-58.06060439,-127.8073707,-113.3553049,121.5794663,-129.8574801,113.3553075,171.9468481
3.10944444,-131.768548,57.66499967,-57.91548269,-127.6349776,-113.3595291,121.6168894,-129.7868921,113.3595318,172.0000415
3.11405556,-131.6711635,57.58423434,-57.77087089,-127.4643911,-113.3637027,121.6538084,-129.717193,113.3637056,172.0525294
3.11866667,-131.5750332,57.50324412,-57.62676677,-127.2955992,-113.3678263,121.6902301,-129.6483722,113.3678295,172.1043207
3.12327778,-131.4801448,57.42203065,-57.48316813,-127.1285902,-113.3719006,121.7261613,-129.5804188,113.371904,172.1554244
3.12788889,-131.3864856,57.34059561,-57.3400728,-126.963352,-113.3759261,121.7616087,-129.513322,113.3759297,172.2058493
3.1325,-131.2940428,57.25894073,-57.19747859,-126.799873,-113.3799035,121.7965792,-129.4470711,113.3799072,172.2556042
3.13711111,-131.2028033,57.17706781,-57.05538334,-126.6381411,-113.3838332,121.8310794,-129.3816552,113.3838371,172.3046982
3.14172222,-131.1127541,57.0949787,-56.91378488,-126.4781445,-113.3877159,121.8651162,-129.3170635,113.38772,172.35314
3.14633333,-131.0238825,57.01267528,-56.77268109,-126.3198714,-113.3915522,121.8986964,-129.2532852,113.3915564,172.4009385
3.15094444,-130.9361757,56.93015951,-56.63206981,-126.1633098,-113.3953426,121.9318266,-129.1903096,113.395347,172.4481027
3.15555556,-130.849621,56.84743338,-56.49194893,-126.008448,-113.3990878,121.9645137,-129.1281259,113.3990922,172.494641
3.16016667,-130.7642057,56.76449894,-56.35231634,-125.855274,-113.4027883,121.9967644,-129.0667232,113.4027928,172.5405614
3.16477778,-130.6799174,56.68135826,-56.21316992,-125.7037759,-113.4064446,122.0285855,-129.0060908,113.4064493,172.5858713
3.16938889,-130.5967436,56.59801349,-56.07450759,-125.553942,-113.4100575,122.0599838,-128.9462178,113.4100622,172.6305787
3.174,-130.514672,56.51446679,-55.93632727,-125.4057603,-113.4136274,122.090966,-128.8870936,113.4136321,172.6746912
3.17861111,-130.4336901,56.43072037,-55.79862687,-125.2592189,-113.417155,122.1215389,-128.8287072,113.4171597,172.7182165
3.18322222,-130.3537855,56.3467765,-55.66140435,-125.1143061,-113.4206408,122.1517092,-128.7710478,113.4206456,172.7611623
3.18783333,-130.2749457,56.26263746,-55.52465763,-124.9710098,-113.4240854,122.1814838,-128.7141048,113.4240902,172.8035363
3.19244444,-130.1971582,56.17830559,-55.38838469,-124.8293183,-113.4274894,122.2108694,-128.6578673,113.4274942,172.8453463
3.19705556,-130.1204106,56.09378325,-55.25258349,-124.6892197,-113.4308535,122.2398728,-128.6023244,113.4308581,172.8865999
3.20166667,-130.0446907,56.00907284,-55.117252,-124.5507021,-113.434178,122.2685007,-128.5474655,113.4341826,172.9273048
3.20627778,-129.9699862,55.9241768,-54.98238821,-124.4137531,-113.4374637,122.2967586,-128.4932815,113.4374682,172.9674684
3.21088889,-129.896285,55.8390976,-54.84799012,-124.2783599,-113.4407108,122.3246504,-128.4397657,113.4407151,173.0070973
3.2155,-129.823575,55.75383773,-54.71405573,-124.1445095,-113.4439196,122.3521799,-128.3869118,113.4439238,173.0461984
3.22011111,-129.7518441,55.66839971,-54.58058307,-124.0121888,-113.4470906,122.3793506,-128.3347133,113.4470947,173.0847781
3.22472222,-129.6810805,55.58278612,-54.44757015,-123.8813848,-113.4502241,122.4061663,-128.2831637,113.450228,173.1228434
3.22933333,-129.6112724,55.49699952,-54.31501501,-123.7520846,-113.4533205,122.4326308,-128.2322567,113.4533242,173.1604008
3.23394444,-129.5424079,55.41104254,-54.1829157,-123.6242751,-113.45638,122.4587477,-128.1819857,113.4563835,173.197457
3.23855556,-129.4744753,55.3249178,-54.05127027,-123.4979434,-113.4594032,122.4845206,-128.1323445,113.4594064,173.2340187
3.24316667,-129.4074629,55.23862796,-53.92007678,-123.3730765,-113.4623903,122.5099534,-128.0833265,113.4623933,173.2700926
3.24777778,-129.3413593,55.15217572,-53.78933331,-123.2496613,-113.4653416,122.5350497,-128.0349254,113.4653443,173.3056855
3.25238889,-129.276153,55.06556376,-53.65903794,-123.1276849,-113.4682576,122.5598133,-127.9871346,113.4682601,173.3408039
3.257,-129.2118324,54.97879482,-53.52918876,-123.0071343,-113.4711386,122.5842477,-127.9399479,113.4711408,173.3754541
3.26161111,-129.1483863,54.89187164,-53.39978386,-122.8879965,-113.4739849,122.6083568,-127.8933586,113.4739868,173.4096419
3.26622222,-129.0858033,54.80479698,-53.27082138,-122.7702585,-113.476797,122.6321442,-127.8473605,113.4767986,173.4433731
3.27083333,-129.0240723,54.71757363,-53.14229941,-122.6539072,-113.4795751,122.6556136,-127.801947,113.4795764,173.4766536
3.27544444,-128.9631821,54.63020437,-53.01421609,-122.5389298,-113.4823196,122.6787688,-127.7571118,113.4823206,173.5094891
3.28005556,-128.9031216,54.54269203,-52.88656956,-122.4253131,-113.4850309,122.7016134,-127.7128485,113.4850316,173.5418855
3.28466667,-128.8438798,54.45503943,-52.75935796,-122.3130443,-113.4877094,122.7241511,-127.6691505,113.4877098,173.5738484
3.28927778,-128.785446,54.36724941,-52.63257945,-122.2021102,-113.4903553,122.7463857,-127.6260115,113.4903554,173.6053838
3.29388889,-128.7278096,54.27932482,-52.50623219,-122.092498,-113.4929691,122.7683208,-127.583425,113.4929689,173.6364974
3.2985,-128.6709601,54.19126854,-52.38031436,-121.9841946,-113.4955511,122.7899602,-127.5413846,113.4955506,173.6671951
3.30311111,-128.614887,54.10308343,-52.25482414,-121.877187,-113.4981017,122.8113075,-127.4998839,113.4981008,173.6974826
3.30772222,-128.55958,54.01477238,-52.12975972,-121.7714622,-113.5006212,122.8323665,-127.4589165,113.50062,173.7273652
3.31233333,-128.5050286,53.92633828,-52.00511929,-121.6670073,-113.50311,122.8531408,-127.4184758,113.5031085,173.7568479
3.31694444,-128.4512226,53.83778405,-51.88090108,-121.5638092,-113.5055684,122.8736341,-127.3785556,113.5055665,173.7859359
3.32155556,-128.3981517,53.74911258,-51.75710329,-121.4618549,-113.5079968,122.8938503,-127.3391493,113.5079946,173.8146341
3.32616667,-128.3458059,53.6603268,-51.63372415,-121.3611315,-113.5103955,122.9137929,-127.3002506,113.5103931,173.8429476
3.33077778,-128.2941751,53.57142963,-51.5107619,-121.261626,-113.5127649,122.9334656,-127.2618529,113.5127623,173.8708815
3.33538889,-128.2432492,53.48242399,-51.38821477,-121.1633252,-113.5151054,122.9528722,-127.22395,113.5151025,173.8984407
3.34,-128.1930184,53.39331282,-51.26608103,-121.0662164,-113.5174174,122.9720164,-127.1865353,113.5174141,173.9256304
3.34461111,-128.1434732,53.30409905,-51.14435892,-120.9702864,-113.5197011,122.9909018,-127.1496024,113.5196976,173.9524555
3.34922222,-128.0946043,53.21478561,-51.02304672,-120.8755222,-113.5219569,123.0095323,-127.1131449,113.5219532,173.9789211
3.35383333,-128.0464023,53.12537544,-50.9021427,-120.7819109,-113.5241852,123.0279114,-127.0771563,113.5241813,174.0050322
3.35844444,-127.9988579,53.03587148,-50.78164515,-120.6894395,-113.5263864,123.0460428,-127.0416303,113.5263822,174.0307933
3.36305556,-127.9519619,52.94627668,-50.66155237,-120.598095,-113.5285607,123.0639304,-127.0065604,113.5285564,174.0562088
3.36766667,-127.9057052,52.85659396,-50.54186264,-120.5078644,-113.5307087,123.0815777,-126.9719401,113.5307042,174.081283
3.37227778,-127.8600786,52.76682628,-50.42257429,-120.4187346,-113.5328305,123.0989885,-126.9377631,113.5328258,174.1060203
3.37688889,-127.815073,52.67697655,-50.30368563,-120.3306928,-113.5349266,123.1161665,-126.9040229,113.5349218,174.130425
3.3815,-127.7706794,52.58704771,-50.18519499,-120.2437258,-113.5369973,123.1331154,-126.8707131,113.5369924,174.1545015
3.38611111,-127.7268889,52.4970427,-50.0671007,-120.1578207,-113.5390431,123.1498389,-126.8378273,113.5390381,174.1782542
3.39072222,-127.6836926,52.40696443,-49.9494011,-120.0729645,-113.5410641,123.1663407,-126.805359,113.5410591,174.2016874
3.39533333,-127.6410822,52.31681583,-49.83209454,-119.9891443,-113.5430609,123.1826245,-126.7733017,113.5430558,174.2248054
3.39994444,-127.5990493,52.22659981,-49.71517938,-119.9063469,-113.5450337,123.1986939,-126.7416492,113.5450286,174.2476126
3.40455556,-127.5575858,52.13631929,-49.59865399,-119.8245601,-113.5469829,123.2145526,-126.7103953,113.5469778,174.2701133
3.40916667,-127.5166836,52.04597716,-49.48251673,-119.7437738,-113.5489088,123.2302027,-126.6795357,113.5489037,174.2923114
3.41377778,-127.4763346,51.95557632,-49.366766,-119.6639789,-113.5508115,123.2456466,-126.6490666,113.5508065,174.3142107
3.41838889,-127.4365308,51.86511967,-49.25140018,-119.585166,-113.5526912,123.2608864,-126.618984,113.5526864,174.335815
3.423,-127.3972642,51.77461007,-49.13641766,-119.5073258,-113.5545483,123.2759241,-126.5892841,113.5545436,174.3571282
3.42761111,-127.3585269,51.6840504,-49.02181686,-119.4304491,-113.556383,123.2907619,-126.559963,113.5563783,174.378154
3.43222222,-127.3203109,51.59344353,-48.90759617,-119.3545266,-113.5581953,123.305402,-126.5310168,113.5581908,174.3988964
3.43683333,-127.2826085,51.50279231,-48.79375404,-119.279549,-113.5599857,123.3198465,-126.5024416,113.5599814,174.419359
3.44144444,-127.2454117,51.41209958,-48.68028887,-119.205507,-113.5617542,123.3340975,-126.4742335,113.5617501,174.4395457
3.44605556,-127.2087131,51.32136817,-48.56719912,-119.1323914,-113.5635012,123.3481572,-126.4463887,113.5634972,174.4594605
3.45066667,-127.1725055,51.2306009,-48.45448321,-119.0601928,-113.5652268,123.3620278,-126.4189033,113.5652231,174.4791069
3.45527778,-127.1367819,51.13980059,-48.3421396,-118.988902,-113.5669312,123.3757113,-126.3917734,113.5669278,174.4984888
3.45988889,-127.1015353,51.04897002,-48.23016675,-118.9185098,-113.5686148,123.3892099,-126.364995,113.5686116,174.5176095
3.4645,-127.0667586,50.95811199,-48.11856312,-118.8490067,-113.5702776,123.4025257,-126.3385644,113.5702747,174.5364722
3.46911111,-127.0324449,50.86722926,-48.00732718,-118.7803836,-113.57192,123.415661,-126.3124776,113.5719174,174.5550803
3.47372222,-126.9985873,50.7763246,-47.89645742,-118.7126312,-113.5735422,123.4286177,-126.2867308,113.5735398,174.5734368
3.47833333,-126.9651789,50.68540074,-47.78595231,-118.6457401,-113.5751443,123.4413982,-126.26132,113.5751422,174.5915453
3.48294444,-126.9322128,50.59446043,-47.67581037,-118.5797011,-113.5767267,123.4540044,-126.2362414,113.5767248,174.6094088
3.48755556,-126.8996823,50.50350637,-47.56603008,-118.514505,-113.5782894,123.4664386,-126.2114911,113.5782879,174.6270307
3.49216667,-126.8675805,50.41254126,-47.45660995,-118.4501424,-113.5798328,123.4787028,-126.1870652,113.5798316,174.6444143
3.49677778,-126.8359008,50.32156779,-47.3475485,-118.3866041,-113.5813571,123.4907993,-126.1629599,113.5813562,174.6615627
3.50138889,-126.804637,50.23058864,-47.23884426,-118.3238807,-113.5828625,123.5027302,-126.1391712,113.5828619,174.6784794
3.506,-126.773783,50.13960644,-47.13049575,-118.2619631,-113.5843491,123.5144976,-126.1156952,113.5843489,174.6951673
3.51061111,-126.743333,50.04862385,-47.0225015,-118.2008418,-113.5858174,123.5261036,-126.0925281,113.5858174,174.7116294
3.51522222,-126.7132809,49.95764348,-46.91486008,-118.1405077,-113.5872673,123.5375504,-126.0696661,113.5872677,174.7278686
3.51983333,-126.6836208,49.86666794,-46.80757001,-118.0809515,-113.5886993,123.5488401,-126.0471051,113.5887,174.7438877
3.52444444,-126.6543469,49.77569981,-46.70062987,-118.0221638,-113.5901135,123.5599749,-126.0248414,113.5901144,174.7596896
3.52905556,-126.6254532,49.68474166,-46.59403821,-117.9641355,-113.5915101,123.5709569,-126.002871,113.5915113,174.7752772
3.53366667,-126.5969339,49.59379605,-46.48779361,-117.9068571,-113.5928893,123.5817883,-125.98119,113.5928909,174.7906533
3.53827778,-126.5687832,49.5028655,-46.38189464,-117.8503195,-113.5942515,123.5924711,-125.9597947,113.5942533,174.8058209
3.54288889,-126.5409953,49.41195254,-46.2763399,-117.7945134,-113.5955967,123.6030076,-125.938681,113.5955988,174.8207827
3.5475,-126.5135645,49.32105965,-46.17112796,-117.7394294,-113.5969252,123.6133998,-125.9178451,113.5969276,174.8355416
3.55211111,-126.4864852,49.23018931,-46.06625744,-117.6850583,-113.5982373,123.62365,-125.8972832,113.59824,174.8501006
3.55672222,-126.4597525,49.13934399,-45.96172693,-117.6313908,-113.5995332,123.6337602,-125.8769912,113.5995361,174.8644623
3.56133333,-126.4333612,49.04852612,-45.85753505,-117.5784177,-113.600813,123.6437326,-125.8569655,113.6008161,174.8786291
3.56594444,-126.4073063,48.95773812,-45.75368042,-117.5261296,-113.6020771,123.6535693,-125.837202,113.6020804,174.8926036
3.57055556,-126.3815829,48.8669824,-45.65016165,-117.4745173,-113.6033256,123.6632725,-125.8176969,113.6033291,174.9063882
3.57516667,-126.3561859,48.77626132,-45.54697739,-117.4235715,-113.6045587,123.6728443,-125.7984463,113.6045624,174.9199854
3.57977778,-126.3311104,48.68557726,-45.44412627,-117.3732829,-113.6057768,123.6822869,-125.7794463,113.6057806,174.9333977
3.58438889,-126.3063514,48.59493255,-45.34160692,-117.3236422,-113.6069799,123.6916023,-125.760693,113.6069839,174.9466274
3.589,-126.281904,48.5043295,-45.23941802,-117.2746402,-113.6081684,123.7007928,-125.7421826,113.6081725,174.9596772
3.59361111,-126.2577633,48.41377043,-45.1375582,-117.2262676,-113.6093424,123.7098604,-125.7239112,113.6093466,174.9725494
3.59822222,-126.2339243,48.3232576,-45.03602614,-117.178515,-113.6105021,123.7188074,-125.7058748,113.6105065,174.9852466
3.60283333,-126.2103824,48.23279328,-44.93482051,-117.1313734,-113.6116479,123.7276358,-125.6880697,113.6116523,174.9977711
3.60744444,-126.1871332,48.14237969,-44.83393998,-117.0848354,-113.6127798,123.7363472,-125.670493,113.6127843,175.0101253
3.61205556,-126.1641724,48.05201906,-44.73338323,-117.038895,-113.6138981,123.7449428,-125.6531422,113.6139025,175.0223113
3.61666667,-126.1414958,47.96171357,-44.63314895,-116.9935464,-113.6150027,123.7534239,-125.6360152,113.6150071,175.0343313
3.62127778,-126.1190993,47.8714654,-44.53323584,-116.9487835,-113.6160939,123.7617915,-125.6191098,113.6160983,175.0461875
3.62588889,-126.0969787,47.7812767,-44.43364259,-116.9046004,-113.6171718,123.7700471,-125.6024235,113.6171761,175.0578819
3.6305,-126.0751297,47.6911496,-44.33436792,-116.8609912,-113.6182365,123.7781916,-125.5859542,113.6182408,175.0694167
3.63511111,-126.0535484,47.60108621,-44.23541054,-116.81795,-113.6192882,123.7862264,-125.5696996,113.6192924,175.0807941
3.63972222,-126.0322304,47.5110886,-44.13676917,-116.7754708,-113.620327,123.7941526,-125.5536574,113.620331,175.0920163
3.64433333,-126.0111718,47.42115885,-44.03844253,-116.7335477,-113.6213529,123.8019715,-125.5378253,113.6213569,175.1030853
3.64894444,-125.9903684,47.33129899,-43.94042936,-116.6921747,-113.6223663,123.8096842,-125.5222011,113.62237,175.1140034
3.65355556,-125.969816,47.24151105,-43.84272838,-116.6513459,-113.6233671,123.817292,-125.5067825,113.6233707,175.1247726
3.65816667,-125.9495109,47.15179703,-43.74533835,-116.6110554,-113.6243555,123.824796,-125.4915673,113.6243589,175.135395
3.66277778,-125.9294496,47.06215889,-43.64825802,-116.5712972,-113.6253317,123.8321975,-125.4765531,113.6253349,175.1458723
3.66738889,-125.9096286,46.97259859,-43.55148613,-116.5320654,-113.6262957,123.8394976,-125.4617377,113.6262988,175.1562064
3.672,-125.8900445,46.88311806,-43.45502146,-116.493354,-113.6272477,123.8466976,-125.4471189,113.6272506,175.1663992
3.67661111,-125.8706936,46.79371922,-43.35886276,-116.4551571,-113.6281879,123.8537987,-125.4326942,113.6281906,175.1764525
3.68122222,-125.8515727,46.70440394,-43.26300881,-116.4174688,-113.6291164,123.8608021,-125.4184616,113.6291188,175.1863683
3.68583333,-125.8326783,46.61517409,-43.16745839,-116.3802832,-113.6300333,123.8677089,-125.4044187,113.6300355,175.1961483
3.69044444,-125.8140068,46.52603152,-43.07221028,-116.3435942,-113.6309387,123.8745204,-125.3905632,113.6309406,175.2057944
3.69505556,-125.795555,46.43697804,-42.97726328,-116.307396,-113.6318328,123.8812378,-125.3768929,113.6318345,175.2153084
3.69966667,-125.7773192,46.34801546,-42.88261617,-116.2716826,-113.6327156,123.8878623,-125.3634055,113.6327171,175.2246923
3.70427778,-125.7592962,46.25914554,-42.78826776,-116.2364481,-113.6335874,123.8943951,-125.3500988,113.6335887,175.2339479
3.70888889,-125.7414825,46.17037004,-42.69421685,-116.2016865,-113.6344483,123.9008374,-125.3369704,113.6344493,175.2430768
3.7135,-125.7238753,46.08169068,-42.60046227,-116.1673919,-113.6352984,123.9071904,-125.3240181,113.6352991,175.2520806
3.71811111,-125.7064716,45.99310919,-42.50700281,-116.1335584,-113.6361378,123.9134552,-125.3112396,113.6361383,175.2609611
3.72272222,-125.6892685,45.90462724,-42.41383732,-116.10018,-113.6369667,123.9196332,-125.2986327,113.6369669,175.2697197
3.72733333,-125.6722633,45.8162465,-42.32096462,-116.0672508,-113.6377851,123.9257255,-125.286195,113.6377851,175.2783583
3.73194444,-125.655453,45.7279686,-42.22838353,-116.0347648,-113.6385933,123.9317333,-125.2739244,113.638593,175.2868783
3.73655556,-125.6388347,45.63979518,-42.13609291,-116.0027162,-113.6393913,123.9376578,-125.2618185,113.6393908,175.2952815
3.74116667,-125.6224057,45.55172782,-42.0440916,-115.9710989,-113.6401794,123.9435002,-125.2498751,113.6401786,175.3035694
3.74577778,-125.606163,45.4637681,-41.95237845,-115.9399071,-113.6409575,123.9492618,-125.2380919,113.6409565,175.3117437
3.75038889,-125.5901038,45.37591757,-41.86095231,-115.9091347,-113.6417259,123.9549437,-125.2264666,113.6417246,175.319806
3.755,-125.5742253,45.28817777,-41.76981204,-115.8787759,-113.6424847,123.9605471,-125.214997,113.6424832,175.3277579
3.75961111,-125.5585246,45.20055021,-41.67895652,-115.8488247,-113.643234,123.9660732,-125.2036807,113.6432323,175.3356008
3.76422222,-125.542999,45.11303636,-41.58838462,-115.8192752,-113.643974,123.9715233,-125.1925156,113.643972,175.3433362
3.76883333,-125.5276463,45.02563771,-41.4980952,-115.7901215,-113.6447047,123.9768985,-125.1814994,113.6447025,175.3509654
3.77344444,-125.5124641,44.93835568,-41.40808716,-115.7613575,-113.6454264,123.9822,-125.1706297,113.645424,175.3584897
3.77805556,-125.49745,44.85119171,-41.31835938,-115.7329774,-113.646139,123.9874291,-125.1599044,113.6461365,175.3659106
3.78266667,-125.4826017,44.76414719,-41.22891075,-115.7049753,-113.6468429,123.992587,-125.149321,113.6468402,175.3732296
3.78727778,-125.4679167,44.67722351,-41.13974018,-115.6773451,-113.6475381,123.9976748,-125.1388775,113.6475352,175.3804478
3.79188889,-125.4533928,44.59042202,-41.05084656,-115.650081,-113.6482247,124.0026938,-125.1285715,113.6482217,175.3875669
3.7965,-125.4390276,44.50374406,-40.96222881,-115.623177,-113.6489029,124.0076451,-125.1184007,113.6488998,175.394588
3.80111111,-125.4248186,44.41719094,-40.87388583,-115.5966271,-113.6495728,124.01253,-125.1083628,113.6495696,175.4015128
3.80572222,-125.4107636,44.33076395,-40.78581655,-115.5704263,-113.6502345,124.0173495,-125.098456,113.6502312,175.4083423
3.81033333,-125.3968601,44.24446438,-40.69801989,-115.5445707,-113.6508882,124.0221043,-125.0886787,113.6508848,175.415078
3.81494444,-125.3831059,44.15829347,-40.61049478,-115.519057,-113.6515338,124.0267951,-125.0790297,113.6515303,175.421721
3.81955556,-125.369499,44.07225245,-40.52324014,-115.4938814,-113.6521714,124.0314226,-125.0695077,113.6521679,175.4282726
3.82416667,-125.3560374,43.98634254,-40.43625493,-115.4690406,-113.6528012,124.0359874,-125.0601112,113.6527977,175.4347339
3.82877778,-125.3427193,43.90056492,-40.34953808,-115.444531,-113.6534233,124.0404904,-125.0508391,113.6534197,175.4411062
3.83338889,-125.3295426,43.81492076,-40.26308853,-115.420349,-113.6540376,124.044932,-125.04169,113.654034,175.4473906
3.838,-125.3165055,43.72941122,-40.17690525,-115.3964912,-113.6546443,124.0493131,-125.0326624,113.6546407,175.4535885
3.84261111,-125.3036059,43.64403741,-40.09098719,-115.3729539,-113.6552434,124.0536342,-125.0237553,113.6552399,175.459701
3.84722222,-125.290842,43.55880046,-40.00533331,-115.3497338,-113.6558351,124.0578962,-125.0149671,113.6558316,175.4657294
