r,1,2,3
3.36305556,-127.9519619,52.94627668,-50.66155237
3.36766667,-127.9057052,52.85659396,-50.54186264
3.37227778,-127.8600786,52.76682628,-50.42257429
3.37688889,-127.815073,52.67697655,-50.30368563
3.3815,-127.7706794,52.58704771,-50.18519499
3.38611111,-127.7268889,52.4970427,-50.0671007
3.39072222,-127.6836926,52.40696443,-49.9494011
3.39533333,-127.6410822,52.31681583,-49.83209454
3.39994444,-127.5990493,52.22659981,-49.71517938
3.40455556,-127.5575858,52.13631929,-49.59865399
3.40916667,-127.5166836,52.04597716,-49.48251673
3.41377778,-127.4763346,51.95557632,-49.366766
3.41838889,-127.4365308,51.86511967,-49.25140018
3.423,-127.3972642,51.77461007,-49.13641766
3.42761111,-127.3585269,51.6840504,-49.02181686
3.43222222,-127.3203109,51.59344353,-48.90759617
3.43683333,-127.2826085,51.50279231,-48.79375404
3.44144444,-127.2454117,51.41209958,-48.68028887
3.44605556,-127.2087131,51.32136817,-48.56719912
3.45066667,-127.1725055,51.2306009,-48.45448321
3.45527778,-127.1367819,51.13980059,-48.3421396
3.45988889,-127.1015353,51.04897002,-48.23016675
3.4645,-127.0667586,50.95811199,-48.11856312
3.46911111,-127.0324449,50.86722926,-48.00732718
3.47372222,-126.9985873,50.7763246,-47.89645742
3.47833333,-126.9651789,50.68540074,-47.78595231
3.48294444,-126.9322128,50.59446043,-47.67581037
3.48755556,-126.8996823,50.50350637,-47.56603008
3.49216667,-126.8675805,50.41254126,-47.45660995
3.49677778,-126.8359008,50.32156779,-47.3475485
3.50138889,-126.804637,50.23058864,-47.23884426
3.506,-126.773783,50.13960644,-47.13049575
3.51061111,-126.743333,50.04862385,-47.0225015
3.51522222,-126.7132809,49.95764348,-46.91486008
3.51983333,-126.6836208,49.86666794,-46.80757001
3.52444444,-126.6543469,49.77569981,-46.70062987
3.52905556,-126.6254532,49.68474166,-46.59403821
3.53366667,-126.5969339,49.59379605,-46.48779361
3.53827778,-126.5687832,49.5028655,-46.38189464
3.54288889,-126.5409953,49.41195254,-46.2763399
3.5475,-126.5135645,49.32105965,-46.17112796
3.55211111,-126.4864852,49.23018931,-46.06625744
3.55672222,-126.4597525,49.13934399,-45.96172693
3.56133333,-126.4333612,49.04852612,-45.85753505
3.56594444,-126.4073063,48.95773812,-45.75368042
3.57055556,-126.3815829,48.8669824,-45.65016165
3.57516667,-126.3561859,48.77626132,-45.54697739
3.57977778,-126.3311104,48.68557726,-45.44412627
3.58438889,-126.3063514,48.59493255,-45.34160692
3.589,-126.281904,48.5043295,-45.23941802
3.59361111,-126.2577633,48.41377043,-45.1375582
3.59822222,-126.2339243,48.3232576,-45.03602614
3.60283333,-126.2103824,48.23279328,-44.93482051
3.60744444,-126.1871332,48.14237969,-44.83393998
3.61205556,-126.1641724,48.05201906,-44.73338323
3.61666667,-126.1414958,47.96171357,-44.63314895
3.62127778,-126.1190993,47.8714654,-44.53323584
3.62588889,-126.0969787,47.7812767,-44.43364259
3.6305,-126.0751297,47.6911496,-44.33436792
3.63511111,-126.0535484,47.60108621,-44.23541054
3.63972222,-126.0322304,47.5110886,-44.13676917
3.64433333,-126.0111718,47.42115885,-44.03844253
3.64894444,-125.9903684,47.33129899,-43.94042936
3.65355556,-125.969816,47.24151105,-43.84272838
3.65816667,-125.9495109,47.15179703,-43.74533835
3.66277778,-125.9294496,47.06215889,-43.64825802
3.66738889,-125.9096286,46.97259859,-43.55148613
3.672,-125.8900445,46.88311806,-43.45502146
3.67661111,-125.8706936,46.79371922,-43.35886276
3.68122222,-125.8515727,46.70440394,-43.26300881
3.68583333,-125.8326783,46.61517409,-43.16745839
3.69044444,-125.8140068,46.52603152,-43.07221028
3.69505556,-125.795555,46.43697804,-42.97726328
3.69966667,-125.7773192,46.34801546,-42.88261617
3.70427778,-125.7592962,46.25914554,-42.78826776
3.70888889,-125.7414825,46.17037004,-42.69421685
3.7135,-125.7238753,46.08169068,-42.60046227
3.71811111,-125.7064716,45.99310919,-42.50700281
3.72272222,-125.6892685,45.90462724,-42.41383732
3.72733333,-125.6722633,45.8162465,-42.32096462
3.73194444,-125.655453,45.7279686,-42.22838353
3.73655556,-125.6388347,45.63979518,-42.13609291
3.74116667,-125.6224057,45.55172782,-42.0440916
3.74577778,-125.606163,45.4637681,-41.95237845
3.75038889,-125.5901038,45.37591757,-41.86095231
3.755,-125.5742253,45.28817777,-41.76981204
3.75961111,-125.5585246,45.20055021,-41.67895652
3.76422222,-125.542999,45.11303636,-41.58838462
3.76883333,-125.5276463,45.02563771,-41.4980952
3.77344444,-125.5124641,44.93835568,-41.40808716
3.77805556,-125.49745,44.85119171,-41.31835938
3.78266667,-125.4826017,44.76414719,-41.22891075
3.78727778,-125.4679167,44.67722351,-41.13974018
3.79188889,-125.4533928,44.59042202,-41.05084656
3.7965,-125.4390276,44.50374406,-40.96222881
3.80111111,-125.4248186,44.41719094,-40.87388583
3.80572222,-125.4107636,44.33076395,-40.78581655
3.81033333,-125.3968601,44.24446438,-40.69801989
3.81494444,-125.3831059,44.15829347,-40.61049478
3.81955556,-125.369499,44.07225245,-40.52324014
3.82416667,-125.3560374,43.98634254,-40.43625493
3.82877778,-125.3427193,43.90056492,-40.34953808
3.83338889,-125.3295426,43.81492076,-40.26308853
3.838,-125.3165055,43.72941122,-40.17690525
3.84261111,-125.3036059,43.64403741,-40.09098719
3.84722222,-125.290842,43.55880046,-40.00533331
3.85183333,-125.2782117,43.47370144,-39.91994259
3.85644444,-125.2657132,43.38874143,-39.83481398
3.86105556,-125.2533445,43.30392147,-39.74994648
3.86566667,-125.2411035,43.21924259,-39.66533905
3.87027778,-125.2289886,43.13470581,-39.58099069
3.87488889,-125.2169981,43.05031211,-39.49690039
3.8795,-125.2051306,42.96606246,-39.41306715
3.88411111,-125.1933842,42.88195781,-39.32948995
3.88872222,-125.1817576,42.7979991,-39.24616782
3.89333333,-125.1702491,42.71418724,-39.16309975
3.89794444,-125.158857,42.63052313,-39.08028477
3.90255556,-125.1475797,42.54700763,-38.99772189
3.90716667,-125.1364157,42.46364162,-38.91541012
3.91177778,-125.1253632,42.38042592,-38.83334851
3.91638889,-125.1144207,42.29736135,-38.75153609
3.921,-125.1035866,42.21444873,-38.66997188
3.92561111,-125.0928595,42.13168883,-38.58865493
3.93022222,-125.0822383,42.04908243,-38.50758428
3.93483333,-125.0717215,41.96663027,-38.42675899
3.93944444,-125.0613078,41.88433308,-38.3461781
3.94405556,-125.0509961,41.80219158,-38.26584068
3.94866667,-125.0407848,41.72020647,-38.18574579
3.95327778,-125.0306728,41.63837843,-38.1058925
3.95788889,-125.0206587,41.55670811,-38.02627987
3.9625,-125.0107412,41.47519618,-37.94690698
3.96711111,-125.0009188,41.39384325,-37.86777291
3.97172222,-124.9911903,41.31264995,-37.78887675
3.97633333,-124.9815544,41.23161686,-37.71021757
3.98094444,-124.9720101,41.15074458,-37.63179449
3.98555556,-124.9625561,41.07003367,-37.55360658
3.99016667,-124.9531914,40.98948467,-37.47565295
3.99477778,-124.9439147,40.90909813,-37.3979327
3.99938889,-124.9347249,40.82887455,-37.32044495
4.004,-124.9256209,40.74881445,-37.2431888
4.00861111,-124.9166015,40.66891832,-37.16616338
4.01322222,-124.9076654,40.58918662,-37.08936779
4.01783333,-124.8988116,40.50961981,-37.01280117
4.02244444,-124.8900387,40.43021834,-36.93646265
4.02705556,-124.8813457,40.35098264,-36.86035135
4.03166667,-124.872732,40.27191312,-36.78446641
4.03627778,-124.8641968,40.19301018,-36.70880698
4.04088889,-124.8557395,40.11427421,-36.63337219
4.0455,-124.8473593,40.03570558,-36.5581612
4.05011111,-124.8390556,39.95730466,-36.48317315
4.05472222,-124.8308277,39.87907178,-36.4084072
4.05933333,-124.8226748,39.80100728,-36.33386252
4.06394444,-124.8145963,39.72311147,-36.25953826
4.06855556,-124.8065915,39.64538467,-36.18543359
4.07316667,-124.7986595,39.56782716,-36.11154768
4.07777778,-124.7907996,39.49043922,-36.0378797
4.08238889,-124.7830106,39.41322113,-35.96442884
4.087,-124.7752908,39.33617313,-35.89119428
4.09161111,-124.7676386,39.25929546,-35.81817519
4.09622222,-124.7600524,39.18258837,-35.74537078
4.10083333,-124.7525306,39.10605206,-35.67278023
4.10544444,-124.7450716,39.02968674,-35.60040273
4.11005556,-124.7376736,38.95349261,-35.5282375
4.11466667,-124.7303352,38.87746984,-35.45628373
4.11927778,-124.7230546,38.80161861,-35.38454062
4.12388889,-124.7158302,38.72593908,-35.3130074
4.1285,-124.7086602,38.6504314,-35.24168326
4.13311111,-124.7015443,38.57509571,-35.17056744
4.13772222,-124.6944846,38.49993212,-35.09965916
4.14233333,-124.6874838,38.42494076,-35.02895762
4.14694444,-124.6805444,38.35012174,-34.95846208
4.15155556,-124.6736691,38.27547515,-34.88817175
4.15616667,-124.6668604,38.20100107,-34.81808587
4.16077778,-124.6601208,38.12669957,-34.74820368
4.16538889,-124.6534529,38.05257073,-34.67852442
4.17,-124.6468593,37.9786146,-34.60904733
4.17461111,-124.6403424,37.90483122,-34.53977167
4.17922222,-124.6339049,37.83122063,-34.47069669
4.18383333,-124.6275483,37.75778286,-34.40182164
4.18844444,-124.6212651,37.68451791,-34.33314578
4.19305556,-124.6150428,37.61142581,-34.26466837
4.19766667,-124.6088688,37.53850654,-34.19638867
4.20227778,-124.6027305,37.46576011,-34.12830596
4.20688889,-124.5966152,37.39318648,-34.0604195
4.2115,-124.5905105,37.32078563,-33.99272857
4.21611111,-124.5844036,37.24855753,-33.92523245
4.22072222,-124.578282,37.17650213,-33.85793042
4.22533333,-124.572133,37.10461938,-33.79082177
4.22994444,-124.565944,37.03290922,-33.72390577
4.23455556,-124.5597023,36.96137158,-33.65718172
4.23916667,-124.5534012,36.89000639,-33.59064892
4.24377778,-124.5470448,36.81881355,-33.52430665
4.24838889,-124.5406387,36.74779298,-33.45815423
4.253,-124.5341885,36.67694458,-33.39219095
4.25761111,-124.5276997,36.60626824,-33.32641612
4.26222222,-124.5211779,36.53576385,-33.26082905
4.26683333,-124.5146285,36.46543129,-33.19542905
4.27144444,-124.5080572,36.39527043,-33.13021544
4.27605556,-124.5014692,36.32528114,-33.06518752
4.28066667,-124.494867,36.25546328,-33.00034463
4.28527778,-124.4882497,36.18581669,-32.93568609
4.28988889,-124.4816164,36.11634122,-32.87121123
4.2945,-124.4749662,36.04703671,-32.80691936
4.29911111,-124.4682982,35.97790301,-32.74280984
4.30372222,-124.4616114,35.90893992,-32.67888199
4.30833333,-124.4549049,35.84014728,-32.61513515
4.31294444,-124.4481776,35.77152489,-32.55156867
4.31755556,-124.4414289,35.70307258,-32.48818188
4.32216667,-124.4346589,35.63479013,-32.42497413
4.32677778,-124.4278683,35.56667735,-32.36194479
4.33138889,-124.4210579,35.49873404,-32.29909319
4.336,-124.4142284,35.43095997,-32.23641869
4.34061111,-124.4073805,35.36335494,-32.17392065
4.34522222,-124.4005151,35.29591871,-32.11159844
4.34983333,-124.3936328,35.22865105,-32.04945142
4.35444444,-124.3867343,35.16155175,-31.98747895
4.35905556,-124.3798203,35.09462055,-31.9256804
4.36366667,-124.3728911,35.02785721,-31.86405515
4.36827778,-124.3659469,34.96126148,-31.80260257
4.37288889,-124.358988,34.89483312,-31.74132203
4.3775,-124.3520145,34.82857187,-31.68021293
4.38211111,-124.3450268,34.76247746,-31.61927464
4.38672222,-124.3380251,34.69654963,-31.55850654
4.39133333,-124.3310095,34.63078811,-31.49790803
4.39594444,-124.3239803,34.56519262,-31.4374785
4.40055556,-124.3169377,34.49976289,-31.37721734
4.40516667,-124.3098821,34.43449863,-31.31712395
4.40977778,-124.3028137,34.36939957,-31.25719772
4.41438889,-124.2957329,34.3044654,-31.19743806
4.419,-124.28864,34.23969584,-31.13784436
4.42361111,-124.2815352,34.17509059,-31.07841605
4.42822222,-124.274419,34.11064935,-31.01915253
4.43283333,-124.2672915,34.04637182,-30.9600532
4.43744444,-124.2601531,33.98225768,-30.90111748
4.44205556,-124.253004,33.91830663,-30.84234479
4.44666667,-124.2458446,33.85451836,-30.78373456
4.45127778,-124.238675,33.79089254,-30.72528619
4.45588889,-124.2314955,33.72742886,-30.66699911
4.4605,-124.2243063,33.664127,-30.60887276
4.46511111,-124.2171077,33.60098663,-30.55090656
4.46972222,-124.2098999,33.53800742,-30.49309994
4.47433333,-124.202683,33.47518904,-30.43545233
4.47894444,-124.1954575,33.41253115,-30.37796317
4.48355556,-124.1882233,33.35003343,-30.32063191
4.48816667,-124.1809809,33.28769552,-30.26345797
4.49277778,-124.1737304,33.2255171,-30.20644082
4.49738889,-124.166472,33.16349781,-30.14957988
4.502,-124.1592059,33.10163732,-30.09287461
4.50661111,-124.1519324,33.03993526,-30.03632446
4.51122222,-124.1446516,32.9783913,-29.97992888
4.51583333,-124.1373638,32.91700507,-29.92368733
4.52044444,-124.1300691,32.85577623,-29.86759927
4.52505556,-124.1227677,32.79470442,-29.81166415
4.52966667,-124.1154599,32.73378927,-29.75588143
4.53427778,-124.1081458,32.67303044,-29.70025059
4.53888889,-124.1008255,32.61242754,-29.64477109
4.5435,-124.0934994,32.55198024,-29.58944239
4.54811111,-124.0861674,32.49168814,-29.53426398
4.55272222,-124.0788299,32.4315509,-29.47923531
4.55733333,-124.071487,32.37156814,-29.42435587
4.56194444,-124.0641388,32.31173948,-29.36962514
4.56655556,-124.0567856,32.25206457,-29.31504259
4.57116667,-124.0494274,32.19254301,-29.26060771
4.57577778,-124.0420644,32.13317445,-29.20631998
4.58038889,-124.0346968,32.0739585,-29.15217889
4.585,-124.0273248,32.01489479,-29.09818392
4.58961111,-124.0199485,31.95598293,-29.04433458
4.59422222,-124.0125679,31.89722256,-28.99063034
4.59883333,-124.0051834,31.83861328,-28.93707071
4.60344444,-123.997795,31.78015471,-28.88365518
4.60805556,-123.9904028,31.72184648,-28.83038326
4.61266667,-123.983007,31.66368819,-28.77725444
4.61727778,-123.9756078,31.60567947,-28.72426823
4.62188889,-123.9682052,31.54781993,-28.67142413
4.6265,-123.9607994,31.49010918,-28.61872165
4.63111111,-123.9533904,31.43254683,-28.5661603
4.63572222,-123.9459785,31.3751325,-28.5137396
4.64033333,-123.9385638,31.3178658,-28.46145905
4.64494444,-123.9311463,31.26074633,-28.40931817
4.64955556,-123.9237262,31.20377372,-28.35731649
4.65416667,-123.9163037,31.14694756,-28.30545351
4.65877778,-123.9088787,31.09026747,-28.25372876
4.66338889,-123.9014514,31.03373305,-28.20214178
4.668,-123.894022,30.97734391,-28.15069207
4.67261111,-123.8865905,30.92109967,-28.09937917
4.67722222,-123.879157,30.86499992,-28.04820261
4.68183333,-123.8717216,30.80904427,-27.99716192
4.68644444,-123.8642845,30.75323234,-27.94625664
4.69105556,-123.8568457,30.69756372,-27.89548629
4.69566667,-123.8494054,30.64203802,-27.84485042
4.70027778,-123.8419635,30.58665485,-27.79434857
4.70488889,-123.8345203,30.53141382,-27.74398028
4.7095,-123.8270758,30.47631452,-27.69374509
4.71411111,-123.81963,30.42135656,-27.64364255
4.71872222,-123.8121831,30.36653955,-27.5936722
4.72333333,-123.8047352,30.3118631,-27.54383359
4.72794444,-123.7972863,30.2573268,-27.49412628
4.73255556,-123.7898365,30.20293026,-27.44454981
4.73716667,-123.7823859,30.1486731,-27.39510374
4.74177778,-123.7749346,30.0945549,-27.34578763
4.74638889,-123.7674827,30.04057528,-27.29660104
4.751,-123.7600301,29.98673385,-27.24754351
4.75561111,-123.7525771,29.9330302,-27.19861463
4.76022222,-123.7451236,29.87946395,-27.14981394
4.76483333,-123.7376697,29.82603469,-27.10114102
4.76944444,-123.7302156,29.77274204,-27.05259543
4.77405556,-123.7227612,29.7195856,-27.00417675
4.77866667,-123.7153067,29.66656498,-26.95588453
4.78327778,-123.707852,29.61367978,-26.90771836
4.78788889,-123.7003973,29.5609296,-26.8596778
4.7925,-123.6929427,29.50831407,-26.81176244
4.79711111,-123.6854881,29.45583278,-26.76397185
4.80172222,-123.6780336,29.40348534,-26.71630562
4.80633333,-123.6705794,29.35127137,-26.66876331
4.81094444,-123.6631253,29.29919046,-26.62134452
4.81555556,-123.6556716,29.24724223,-26.57404883
4.82016667,-123.6482183,29.19542629,-26.52687582
4.82477778,-123.6407654,29.14374224,-26.47982508
4.82938889,-123.6333129,29.09218971,-26.43289621
4.834,-123.6258609,29.04076829,-26.3860888
4.83861111,-123.6184095,28.9894776,-26.33940242
4.84322222,-123.6109587,28.93831725,-26.29283669
4.84783333,-123.6035085,28.88728686,-26.2463912
4.85244444,-123.5960591,28.83638604,-26.20006554
4.85705556,-123.5886104,28.7856144,-26.15385932
4.86166667,-123.5811624,28.73497155,-26.10777213
4.86627778,-123.5737153,28.68445712,-26.06180357
4.87088889,-123.5662691,28.63407071,-26.01595327
4.8755,-123.5588237,28.58381194,-25.9702208
4.88011111,-123.5513794,28.53368043,-25.9246058
4.88472222,-123.543936,28.4836758,-25.87910786
4.88933333,-123.5364936,28.43379766,-25.83372659
4.89394444,-123.5290523,28.38404563,-25.78846161
4.89855556,-123.5216121,28.33441934,-25.74331253
4.90316667,-123.514173,28.2849184,-25.69827896
4.90777778,-123.506735,28.23554243,-25.65336053
4.91238889,-123.4992983,28.18629106,-25.60855685
4.917,-123.4918628,28.13716391,-25.56386754
4.92161111,-123.4844286,28.0881606,-25.51929223
4.92622222,-123.4769956,28.03928075,-25.47483053
4.93083333,-123.469564,27.990524,-25.43048206
4.93544444,-123.4621337,27.94188996,-25.38624647
4.94005556,-123.4547048,27.89337826,-25.34212337
4.94466667,-123.4472773,27.84498853,-25.29811239
4.94927778,-123.4398513,27.7967204,-25.25421316
4.95388889,-123.4324267,27.74857349,-25.21042531
4.9585,-123.4250035,27.70054745,-25.16674849
4.96311111,-123.4175819,27.65264189,-25.12318231
4.96772222,-123.4101619,27.60485644,-25.07972643
4.97233333,-123.4027434,27.55719075,-25.03638047
4.97694444,-123.3953264,27.50964444,-24.99314408
4.98155556,-123.3879111,27.46221715,-24.95001689
4.98616667,-123.3804974,27.41490851,-24.90699856
4.99077778,-123.3730853,27.36771817,-24.86408871
4.99538889,-123.365675,27.32064574,-24.821287
5,-123.3582663,27.27369088,-24.77859307
