r,1,2,3,4,5,
4.43429843,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43471347,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43512851,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43554355,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4359586,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43637364,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43678868,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43720372,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43761876,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4380338,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43844884,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43886389,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43927893,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.43969397,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44010901,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44052405,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44093909,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44135414,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44176918,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44218422,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44259926,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4430143,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44342934,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44384438,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44425943,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44467447,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44508951,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44550455,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44591959,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44633463,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44674967,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44716472,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44757976,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4479948,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44840984,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44882488,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44923992,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.44965497,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45007001,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45048505,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45090009,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45131513,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45173017,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45214521,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45256026,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4529753,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45339034,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45380538,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45422042,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45463546,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45505051,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45546555,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45588059,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45629563,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45671067,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45712571,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45754075,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4579558,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45837084,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45878588,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45920092,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.45961596,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.460031,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46044604,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46086109,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46127613,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46169117,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46210621,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46252125,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46293629,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46335134,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46376638,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46418142,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46459646,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4650115,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46542654,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46584158,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46625663,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46667167,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46708671,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46750175,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46791679,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46833183,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46874687,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46916192,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.46957696,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.469992,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47040704,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47082208,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47123712,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47165217,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47206721,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47248225,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47289729,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47331233,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47372737,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47414241,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47455746,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4749725,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47538754,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47580258,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47621762,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47663266,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4770477,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47746275,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47787779,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47829283,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47870787,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47912291,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.47953795,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.479953,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48036804,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48078308,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48119812,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48161316,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4820282,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48244324,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48285829,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48327333,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48368837,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48410341,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48451845,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48493349,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48534853,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48576358,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48617862,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48659366,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4870087,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48742374,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48783878,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48825383,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48866887,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48908391,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48949895,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.48991399,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49032903,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49074407,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49115912,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49157416,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4919892,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49240424,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49281928,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49323432,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49364936,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49406441,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49447945,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49489449,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49530953,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49572457,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49613961,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49655466,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4969697,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49738474,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49779978,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49821482,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49862986,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.4990449,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49945995,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.49987499,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50029003,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50070507,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50112011,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50153515,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5019502,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50236524,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50278028,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50319532,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50361036,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5040254,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50444044,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50485549,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50527053,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50568557,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50610061,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50651565,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50693069,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50734573,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50776078,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50817582,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50859086,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5090059,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50942094,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.50983598,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51025103,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51066607,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51108111,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51149615,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51191119,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51232623,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51274127,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51315632,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51357136,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5139864,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51440144,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51481648,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51523152,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51564656,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51606161,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51647665,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51689169,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51730673,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51772177,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51813681,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51855186,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5189669,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51938194,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.51979698,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52021202,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52062706,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5210421,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52145715,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52187219,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52228723,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52270227,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52311731,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52353235,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52394739,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52436244,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52477748,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52519252,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52560756,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5260226,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52643764,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52685269,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52726773,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52768277,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52809781,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52851285,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52892789,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52934293,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.52975798,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53017302,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53058806,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5310031,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53141814,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53183318,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53224822,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53266327,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53307831,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53349335,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53390839,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53432343,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53473847,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53515352,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53556856,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5359836,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53639864,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53681368,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53722872,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53764376,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53805881,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53847385,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53888889,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53930393,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.53971897,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54013401,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54054905,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5409641,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54137914,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54179418,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54220922,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54262426,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5430393,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54345435,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54386939,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54428443,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54469947,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54511451,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54552955,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54594459,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54635964,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54677468,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54718972,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54760476,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5480198,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54843484,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54884988,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54926493,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.54967997,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55009501,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55051005,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55092509,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55134013,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55175518,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55217022,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55258526,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5530003,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55341534,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55383038,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55424542,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55466047,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55507551,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55549055,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55590559,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55632063,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55673567,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55715072,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55756576,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5579808,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55839584,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55881088,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55922592,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.55964096,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56005601,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56047105,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56088609,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56130113,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56171617,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56213121,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56254625,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5629613,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56337634,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56379138,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56420642,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56462146,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.5650365,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56545155,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56586659,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56628163,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56669667,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56711171,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56752675,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56794179,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56835684,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56877188,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56918692,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.56960196,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.570017,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.57043204,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.57084708,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.57126213,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.57167717,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
4.57209221,3.06E+04,1.31E+05,1.22E+05,1.22E+05,1.22E+05,
