wavenumber,cross_sec
30417.00,6.71E-21
30417.10,3.83E-21
30417.20,1.53E-21
30417.30,2.32E-20
30417.40,7.67E-19
30417.50,7.29E-18
30417.60,1.98E-17
30417.70,1.64E-17
30417.80,9.89E-18
30417.90,1.39E-17
30418.00,8.54E-18
30418.10,1.54E-18
30418.20,7.80E-20
30418.30,2.25E-21
30418.40,2.52E-21
30418.50,3.56E-20
30418.60,1.17E-18
30418.70,1.11E-17
30418.80,3.03E-17
30418.90,2.39E-17
30419.00,5.47E-18
30419.10,3.56E-19
30419.20,9.44E-21
30419.30,3.47E-21
30419.40,3.90E-21
30419.50,3.20E-21
30419.60,2.34E-21
30419.70,3.08E-21
30419.80,3.35E-21
30419.90,2.04E-21
30420.00,2.31E-21
30420.10,3.86E-21
30420.20,4.78E-21
30420.30,3.82E-21
30420.40,1.43E-21
30420.50,5.03E-22
30420.60,5.79E-22
30420.70,1.43E-21
30420.80,3.86E-21
30420.90,5.57E-21
30421.00,7.18E-21
30421.10,7.39E-21
30421.20,3.52E-21
30421.30,2.20E-21
30421.40,3.90E-21
30421.50,5.71E-21
30421.60,5.30E-21
30421.70,2.92E-21
30421.80,2.43E-21
30421.90,2.85E-21
30422.00,4.79E-21
30422.10,6.06E-21
30422.20,5.28E-21
30422.30,5.96E-21
30422.40,5.66E-21
30422.50,6.12E-21
30422.60,4.92E-21
30422.70,4.34E-21
30422.80,5.10E-21
30422.90,5.43E-21
30423.00,6.32E-21
30423.10,6.21E-21
30423.20,5.56E-21
30423.30,5.21E-21
30423.40,4.19E-21
30423.50,3.31E-21
30423.60,4.06E-21
30423.70,2.82E-21
30423.80,1.40E-21
30423.90,1.97E-21
30424.00,3.81E-21
30424.10,5.04E-21
30424.20,3.28E-21
30424.30,1.43E-21
30424.40,2.57E-21
30424.50,3.91E-21
30424.60,2.24E-21
30424.70,1.05E-21
30424.80,1.43E-21
30424.90,3.05E-21
30425.00,3.75E-21
30425.10,2.58E-21
30425.20,2.55E-21
30425.30,2.43E-21
30425.40,2.13E-21
30425.50,2.26E-21
30425.60,3.38E-21
30425.70,4.52E-21
30425.80,3.49E-21
30425.90,2.45E-21
30426.00,3.85E-21
30426.10,4.53E-21
30426.20,2.96E-21
30426.30,3.48E-21
30426.40,4.54E-21
30426.50,3.31E-21
30426.60,2.08E-21
30426.70,1.74E-21
30426.80,3.43E-21
30426.90,6.33E-21
30427.00,6.66E-21
30427.10,5.76E-21
30427.20,4.97E-21
30427.30,3.19E-21
30427.40,1.74E-21
30427.50,2.00E-21
30427.60,3.22E-21
30427.70,4.86E-21
30427.80,5.38E-21
30427.90,3.40E-21
30428.00,5.16E-21
30428.10,7.80E-21
30428.20,4.72E-21
30428.30,1.66E-21
30428.40,1.27E-21
30428.50,1.23E-21
30428.60,2.36E-21
30428.70,4.06E-21
30428.80,3.19E-21
30428.90,1.62E-21
30429.00,2.15E-21
30429.10,4.62E-21
30429.20,5.15E-21
30429.30,2.96E-21
30429.40,1.29E-21
30429.50,1.24E-21
30429.60,1.15E-21
30429.70,7.34E-22
30429.80,8.23E-22
30429.90,1.23E-21
30430.00,1.58E-21
30430.10,1.68E-21
30430.20,1.54E-21
30430.30,1.26E-21
30430.40,1.64E-21
30430.50,1.62E-21
30430.60,1.15E-20
30430.70,2.69E-19
30430.80,1.90E-18
30430.90,3.85E-18
30431.00,2.27E-18
30431.10,3.92E-19
30431.20,2.95E-20
30431.30,6.72E-21
30431.40,2.46E-21
30431.50,2.77E-21
30431.60,4.66E-21
30431.70,8.29E-21
30431.80,8.90E-21
30431.90,4.08E-21
30432.00,3.51E-21
30432.10,6.90E-21
30432.20,7.39E-21
30432.30,4.82E-21
30432.40,4.07E-21
30432.50,4.59E-21
30432.60,4.28E-21
30432.70,3.51E-21
30432.80,5.84E-21
30432.90,9.67E-21
30433.00,3.29E-20
30433.10,1.10E-18
30433.20,1.42E-17
30433.30,5.24E-17
30433.40,5.60E-17
30433.50,1.73E-17
30433.60,1.53E-18
30433.70,4.03E-20
30433.80,7.31E-21
30433.90,7.34E-21
30434.00,4.37E-21
30434.10,4.46E-21
30434.20,6.22E-21
30434.30,7.32E-21
30434.40,4.61E-21
30434.50,3.79E-21
30434.60,3.36E-21
30434.70,2.40E-21
30434.80,4.07E-21
30434.90,7.64E-21
30435.00,9.05E-21
30435.10,5.02E-21
30435.20,4.17E-21
30435.30,8.82E-21
30435.40,1.34E-20
30435.50,1.45E-20
30435.60,2.08E-20
30435.70,1.76E-19
30435.80,2.46E-18
30435.90,1.22E-17
30436.00,2.04E-17
30436.10,1.49E-17
30436.20,2.23E-17
30436.30,2.95E-17
30436.40,1.51E-17
30436.50,1.38E-17
30436.60,1.51E-17
30436.70,9.80E-18
30436.80,2.12E-17
30436.90,2.62E-17
30437.00,9.67E-18
30437.10,1.02E-18
30437.20,3.60E-20
30437.30,1.05E-20
30437.40,7.82E-21
30437.50,5.13E-21
30437.60,8.33E-21
30437.70,1.08E-20
30437.80,1.22E-20
30437.90,1.98E-20
30438.00,2.03E-20
30438.10,8.43E-21
30438.20,2.99E-21
30438.30,5.58E-21
30438.40,7.88E-21
30438.50,5.70E-21
30438.60,3.43E-21
30438.70,5.36E-21
30438.80,7.20E-21
30438.90,7.45E-21
30439.00,7.18E-21
30439.10,6.86E-21
30439.20,5.15E-21
30439.30,2.50E-21
30439.40,4.55E-21
30439.50,9.50E-21
30439.60,9.87E-21
30439.70,6.01E-21
30439.80,2.97E-21
30439.90,2.21E-21
30440.00,4.53E-21
30440.10,1.10E-20
30440.20,1.34E-20
30440.30,6.64E-21
30440.40,2.31E-21
30440.50,2.01E-21
30440.60,2.38E-21
30440.70,2.87E-21
30440.80,3.77E-21
30440.90,6.63E-21
30441.00,7.26E-21
30441.10,4.86E-21
30441.20,4.23E-21
30441.30,4.58E-21
30441.40,3.23E-21
30441.50,1.48E-21
30441.60,3.55E-21
30441.70,9.71E-21
30441.80,1.32E-20
30441.90,9.51E-21
30442.00,4.50E-21
30442.10,2.18E-21
30442.20,3.63E-21
30442.30,9.49E-21
30442.40,1.27E-20
30442.50,1.05E-20
30442.60,7.41E-21
30442.70,6.18E-21
30442.80,6.85E-21
30442.90,7.17E-21
30443.00,6.49E-21
30443.10,4.09E-21
30443.20,5.62E-21
30443.30,8.49E-21
30443.40,5.38E-21
30443.50,3.45E-21
30443.60,5.38E-21
30443.70,5.18E-21
30443.80,3.43E-21
30443.90,2.11E-21
30444.00,1.93E-21
30444.10,2.59E-21
30444.20,2.67E-21
30444.30,1.49E-21
30444.40,1.74E-21
30444.50,3.50E-21
30444.60,4.56E-21
30444.70,4.16E-21
30444.80,3.84E-21
30444.90,2.82E-21
30445.00,1.33E-21
30445.10,6.21E-22
30445.20,7.18E-22
30445.30,2.18E-21
30445.40,4.64E-21
30445.50,4.48E-21
30445.60,2.56E-21
30445.70,1.94E-21
30445.80,2.94E-21
30445.90,4.08E-21
30446.00,4.16E-21
30446.10,3.46E-21
30446.20,3.47E-20
30446.30,6.83E-19
30446.40,3.99E-18
30446.50,6.73E-18
30446.60,3.30E-18
30446.70,4.66E-19
30446.80,2.19E-20
30446.90,4.01E-21
30447.00,3.21E-21
30447.10,3.90E-21
30447.20,4.49E-21
30447.30,4.52E-21
30447.40,3.36E-21
30447.50,1.63E-21
30447.60,9.09E-22
30447.70,1.75E-21
30447.80,3.97E-21
30447.90,4.00E-21
30448.00,1.66E-21
30448.10,6.17E-22
30448.20,5.72E-22
30448.30,9.97E-22
30448.40,9.82E-22
30448.50,6.34E-22
30448.60,1.67E-21
30448.70,4.05E-21
30448.80,5.10E-21
30448.90,4.33E-21
30449.00,6.25E-21
30449.10,2.40E-19
30449.20,5.45E-18
30449.30,3.50E-17
30449.40,6.48E-17
30449.50,3.48E-17
30449.60,5.37E-18
30449.70,2.34E-19
30449.80,6.15E-21
30449.90,3.59E-21
30450.00,3.22E-21
30450.10,3.68E-21
30450.20,4.50E-21
30450.30,5.77E-21
30450.40,5.70E-21
30450.50,3.09E-21
30450.60,2.24E-21
30450.70,4.52E-21
30450.80,7.32E-21
30450.90,6.05E-21
30451.00,2.51E-21
30451.10,1.93E-21
30451.20,3.80E-21
30451.30,2.71E-20
30451.40,5.82E-19
30451.50,4.14E-18
30451.60,8.48E-18
30451.70,5.05E-18
30451.80,8.97E-19
30451.90,1.01E-18
30452.00,8.52E-18
30452.10,2.32E-17
30452.20,2.69E-17
30452.30,2.06E-17
30452.40,7.90E-18
30452.50,6.02E-18
30452.60,2.69E-17
30452.70,4.07E-17
30452.80,1.79E-17
30452.90,2.26E-18
30453.00,8.21E-20
30453.10,2.59E-21
30453.20,1.30E-21
30453.30,7.51E-22
30453.40,1.55E-21
30453.50,3.80E-21
30453.60,3.82E-21
30453.70,1.62E-21
30453.80,8.03E-22
30453.90,1.08E-21
30454.00,1.27E-21
30454.10,1.45E-21
30454.20,2.50E-21
30454.30,4.29E-21
30454.40,6.46E-21
30454.50,1.01E-20
30454.60,9.72E-21
30454.70,7.27E-21
30454.80,5.21E-21
30454.90,2.76E-21
30455.00,3.12E-21
30455.10,7.63E-21
30455.20,1.47E-20
30455.30,1.38E-20
30455.40,9.33E-21
30455.50,1.36E-20
30455.60,1.84E-20
30455.70,2.38E-20
30455.80,3.23E-20
30455.90,3.97E-20
30456.00,3.91E-20
30456.10,3.37E-20
30456.20,2.51E-20
30456.30,1.93E-20
30456.40,1.39E-20
30456.50,8.31E-21
30456.60,8.07E-21
30456.70,8.86E-21
30456.80,1.09E-20
30456.90,1.22E-20
30457.00,9.76E-21
30457.10,7.78E-21
30457.20,9.96E-21
30457.30,1.31E-20
30457.40,1.10E-20
30457.50,6.79E-21
30457.60,6.62E-21
30457.70,6.50E-21
30457.80,4.95E-21
30457.90,5.32E-21
30458.00,5.09E-21
30458.10,3.37E-21
30458.20,6.02E-21
30458.30,1.20E-20
30458.40,1.02E-20
30458.50,5.68E-21
30458.60,5.17E-21
30458.70,9.31E-21
30458.80,1.52E-20
30458.90,1.75E-20
30459.00,1.53E-20
30459.10,1.28E-20
30459.20,8.26E-21
30459.30,6.77E-21
30459.40,9.97E-21
30459.50,1.79E-20
30459.60,2.22E-20
30459.70,1.76E-20
30459.80,8.87E-21
30459.90,6.17E-21
30460.00,8.14E-21
30460.10,1.04E-20
30460.20,1.12E-20
30460.30,1.30E-20
30460.40,1.59E-20
30460.50,1.30E-20
30460.60,1.00E-20
30460.70,1.36E-20
30460.80,1.16E-20
30460.90,7.27E-21
30461.00,8.10E-21
30461.10,8.80E-21
30461.20,8.11E-21
30461.30,6.00E-21
30461.40,5.41E-21
30461.50,1.03E-20
30461.60,1.57E-20
30461.70,1.38E-20
30461.80,1.05E-20
30461.90,1.28E-20
30462.00,1.15E-20
30462.10,1.05E-20
30462.20,6.77E-20
30462.30,2.10E-18
30462.40,2.09E-17
30462.50,5.93E-17
30462.60,4.89E-17
30462.70,1.17E-17
30462.80,7.97E-19
30462.90,2.56E-20
30463.00,1.60E-20
30463.10,1.68E-20
30463.20,1.02E-20
30463.30,3.53E-21
30463.40,4.06E-21
30463.50,9.63E-21
30463.60,1.24E-20
30463.70,1.04E-20
30463.80,9.70E-21
30463.90,1.13E-20
30464.00,1.22E-20
30464.10,1.14E-20
30464.20,1.17E-20
30464.30,1.08E-19
30464.40,1.86E-18
30464.50,9.76E-18
30464.60,1.49E-17
30464.70,6.58E-18
30464.80,9.68E-19
30464.90,2.38E-18
30465.00,1.25E-17
30465.10,1.91E-17
30465.20,8.52E-18
30465.30,1.09E-18
30465.40,4.81E-20
30465.50,8.19E-21
30465.60,7.34E-21
30465.70,1.04E-20
30465.80,1.14E-20
30465.90,1.50E-20
30466.00,1.76E-20
30466.10,1.12E-20
30466.20,6.57E-21
30466.30,3.55E-21
30466.40,4.09E-21
30466.50,1.12E-20
30466.60,1.77E-20
30466.70,1.75E-20
30466.80,2.51E-20
30466.90,2.67E-20
30467.00,1.17E-20
30467.10,1.28E-20
30467.20,2.34E-20
30467.30,1.94E-20
30467.40,2.03E-20
30467.50,2.81E-20
30467.60,2.75E-20
30467.70,1.97E-20
30467.80,8.48E-21
30467.90,3.91E-21
30468.00,1.26E-20
30468.10,2.69E-20
30468.20,2.97E-20
30468.30,2.48E-20
30468.40,1.74E-20
30468.50,1.81E-20
30468.60,1.71E-20
30468.70,2.21E-20
30468.80,2.88E-20
30468.90,2.59E-20
30469.00,1.47E-20
30469.10,1.28E-20
30469.20,2.13E-20
30469.30,1.49E-20
30469.40,7.47E-21
30469.50,1.51E-20
30469.60,2.17E-20
30469.70,1.30E-20
30469.80,7.21E-21
30469.90,6.50E-21
30470.00,5.99E-21
30470.10,5.12E-21
30470.20,4.08E-21
30470.30,3.61E-21
30470.40,6.25E-21
30470.50,1.22E-20
30470.60,1.21E-20
30470.70,4.94E-21
30470.80,1.86E-21
30470.90,1.51E-21
30471.00,2.70E-21
30471.10,4.55E-21
30471.20,4.70E-21
30471.30,3.08E-21
30471.40,4.23E-21
30471.50,5.15E-21
30471.60,4.00E-21
30471.70,2.59E-21
30471.80,2.45E-21
30471.90,4.10E-21
30472.00,3.68E-21
30472.10,2.55E-21
30472.20,3.13E-21
30472.30,7.25E-21
30472.40,1.92E-20
30472.50,5.00E-19
30472.60,8.53E-18
30472.70,4.15E-17
30472.80,5.84E-17
30472.90,2.39E-17
30473.00,2.78E-18
30473.10,9.10E-20
30473.20,2.30E-21
30473.30,2.12E-21
30473.40,3.47E-21
30473.50,3.75E-21
30473.60,3.84E-21
30473.70,4.15E-21
30473.80,7.84E-21
30473.90,1.17E-20
30474.00,9.10E-21
30474.10,5.91E-21
30474.20,7.92E-21
30474.30,1.03E-20
30474.40,5.47E-21
30474.50,1.62E-21
30474.60,3.04E-21
30474.70,9.64E-20
30474.80,1.97E-18
30474.90,1.17E-17
30475.00,2.02E-17
30475.10,1.07E-17
30475.20,4.77E-18
30475.30,5.28E-18
30475.40,2.39E-18
30475.50,3.18E-19
30475.60,2.02E-20
30475.70,6.52E-21
30475.80,3.45E-21
30475.90,2.45E-21
30476.00,2.76E-21
30476.10,3.29E-21
30476.20,2.31E-20
30476.30,5.28E-19
30476.40,4.01E-18
30476.50,8.77E-18
30476.60,5.57E-18
30476.70,1.02E-18
30476.80,5.79E-20
30476.90,7.22E-21
30477.00,7.00E-21
30477.10,5.55E-21
30477.20,6.19E-21
30477.30,6.64E-21
30477.40,5.27E-21
30477.50,4.08E-21
30477.60,5.13E-21
30477.70,6.21E-21
30477.80,4.15E-21
30477.90,1.71E-21
30478.00,1.67E-21
30478.10,4.88E-21
30478.20,6.80E-21
30478.30,5.23E-21
30478.40,4.28E-21
30478.50,3.51E-21
30478.60,2.86E-21
30478.70,6.72E-21
30478.80,1.17E-20
30478.90,7.83E-21
30479.00,3.08E-21
30479.10,1.85E-21
30479.20,1.55E-21
30479.30,1.53E-21
30479.40,3.04E-21
30479.50,5.42E-21
30479.60,6.34E-21
30479.70,5.57E-21
30479.80,3.70E-20
30479.90,1.32E-18
30480.00,1.49E-17
30480.10,4.84E-17
30480.20,5.16E-17
30480.30,4.12E-17
30480.40,3.64E-17
30480.50,1.26E-17
30480.60,1.29E-18
30480.70,5.08E-20
30480.80,9.82E-20
30480.90,1.70E-18
30481.00,9.21E-18
30481.10,1.44E-17
30481.20,6.58E-18
30481.30,8.96E-19
30481.40,6.62E-19
30481.50,4.06E-18
30481.60,7.69E-18
30481.70,4.28E-18
30481.80,1.59E-18
30481.90,7.82E-18
30482.00,1.94E-17
30482.10,1.41E-17
30482.20,2.96E-18
30482.30,1.81E-19
30482.40,1.89E-20
30482.50,3.44E-20
30482.60,4.49E-20
30482.70,4.21E-20
30482.80,4.50E-20
30482.90,5.29E-20
30483.00,4.83E-20
30483.10,4.30E-20
30483.20,4.41E-20
30483.30,3.87E-20
30483.40,4.24E-20
30483.50,5.04E-20
30483.60,3.37E-20
30483.70,1.57E-20
30483.80,8.23E-21
30483.90,1.18E-20
30484.00,2.46E-20
30484.10,3.92E-20
30484.20,6.26E-20
30484.30,8.24E-20
30484.40,1.04E-18
30484.50,1.19E-17
30484.60,3.97E-17
30484.70,3.87E-17
30484.80,1.10E-17
30484.90,2.53E-18
30485.00,1.18E-17
30485.10,2.44E-17
30485.20,1.47E-17
30485.30,2.55E-18
30485.40,1.39E-19
30485.50,1.44E-20
30485.60,1.73E-20
30485.70,1.71E-19
30485.80,2.28E-18
30485.90,9.79E-18
30486.00,1.42E-17
30486.10,1.90E-17
30486.20,3.86E-17
30486.30,4.44E-17
30486.40,2.02E-17
30486.50,2.97E-18
30486.60,1.39E-19
30486.70,2.12E-20
30486.80,2.34E-20
30486.90,1.70E-20
30487.00,1.32E-20
30487.10,2.38E-20
30487.20,9.35E-20
30487.30,1.43E-18
30487.40,8.98E-18
30487.50,1.65E-17
30487.60,8.88E-18
30487.70,1.40E-18
30487.80,9.01E-20
30487.90,2.84E-20
30488.00,3.23E-20
30488.10,2.52E-20
30488.20,1.37E-20
30488.30,7.75E-21
30488.40,9.64E-21
30488.50,2.56E-20
30488.60,3.48E-20
30488.70,2.26E-20
30488.80,9.96E-21
30488.90,7.32E-21
30489.00,8.33E-21
30489.10,7.54E-21
30489.20,5.63E-21
30489.30,5.30E-21
30489.40,5.92E-21
30489.50,6.88E-21
30489.60,8.33E-21
30489.70,1.22E-20
30489.80,1.61E-20
30489.90,1.71E-20
30490.00,1.57E-20
30490.10,1.70E-20
30490.20,1.54E-20
30490.30,1.75E-20
30490.40,2.02E-20
30490.50,1.49E-20
30490.60,1.24E-20
30490.70,7.08E-21
30490.80,8.05E-21
30490.90,1.72E-20
30491.00,2.02E-20
30491.10,2.40E-20
30491.20,2.99E-20
30491.30,2.24E-20
30491.40,1.83E-20
30491.50,3.10E-20
30491.60,2.85E-20
30491.70,1.53E-20
30491.80,2.40E-20
30491.90,3.07E-20
30492.00,1.82E-20
30492.10,2.11E-20
30492.20,3.02E-20
30492.30,1.88E-20
30492.40,1.08E-20
30492.50,1.78E-20
30492.60,2.07E-20
30492.70,1.66E-20
30492.80,1.20E-20
30492.90,1.35E-20
30493.00,1.44E-20
30493.10,1.60E-20
30493.20,1.80E-20
30493.30,1.85E-20
30493.40,1.49E-20
30493.50,7.04E-21
30493.60,3.70E-21
30493.70,2.22E-21
30493.80,2.00E-21
30493.90,3.49E-21
30494.00,4.19E-21
30494.10,5.24E-21
30494.20,1.01E-20
30494.30,1.22E-20
30494.40,8.26E-21
30494.50,6.17E-21
30494.60,4.41E-21
30494.70,2.61E-21
30494.80,1.80E-21
30494.90,2.64E-21
30495.00,4.56E-21
30495.10,5.69E-21
30495.20,5.12E-21
30495.30,2.33E-21
30495.40,2.63E-21
30495.50,1.00E-20
30495.60,1.59E-20
30495.70,9.15E-21
30495.80,3.10E-21
30495.90,5.21E-21
30496.00,9.31E-21
30496.10,9.97E-21
30496.20,6.23E-21
30496.30,3.43E-21
30496.40,3.20E-21
30496.50,4.50E-21
30496.60,7.14E-21
30496.70,7.83E-21
30496.80,8.63E-21
30496.90,1.23E-20
30497.00,1.02E-20
30497.10,5.98E-21
30497.20,3.34E-21
30497.30,1.32E-21
30497.40,7.45E-22
30497.50,1.08E-21
30497.60,2.96E-21
30497.70,4.74E-21
30497.80,5.45E-21
30497.90,6.58E-21
30498.00,8.09E-21
30498.10,6.03E-21
30498.20,2.38E-21
30498.30,1.88E-21
30498.40,3.04E-21
30498.50,3.42E-21
30498.60,3.39E-21
30498.70,5.42E-21
30498.80,8.01E-21
30498.90,5.19E-21
30499.00,2.92E-21
30499.10,4.54E-21
30499.20,4.95E-21
30499.30,8.70E-21
30499.40,2.99E-19
30499.50,5.59E-18
30499.60,2.99E-17
30499.70,4.60E-17
30499.80,2.06E-17
30499.90,2.64E-18
30500.00,1.00E-19
30500.10,7.22E-21
30500.20,8.84E-21
30500.30,9.51E-21
30500.40,7.53E-21
30500.50,7.91E-21
30500.60,1.04E-20
30500.70,1.22E-20
30500.80,1.04E-20
30500.90,8.74E-21
30501.00,8.32E-21
30501.10,6.36E-21
30501.20,5.79E-21
30501.30,1.03E-20
30501.40,1.11E-20
30501.50,6.47E-21
30501.60,3.17E-21
30501.70,4.15E-21
30501.80,8.17E-21
30501.90,1.01E-20
30502.00,8.29E-21
30502.10,1.15E-20
30502.20,1.39E-20
30502.30,1.00E-20
30502.40,8.49E-21
30502.50,8.77E-21
30502.60,1.56E-20
30502.70,3.37E-19
30502.80,3.48E-18
30502.90,1.04E-17
30503.00,8.99E-18
30503.10,2.26E-18
30503.20,1.67E-19
30503.30,1.21E-20
30503.40,9.71E-21
30503.50,7.41E-21
30503.60,4.15E-21
30503.70,5.50E-21
30503.80,6.36E-21
30503.90,7.16E-21
30504.00,8.09E-21
30504.10,7.43E-21
30504.20,7.30E-21
30504.30,7.22E-21
30504.40,6.65E-21
30504.50,6.00E-21
30504.60,6.00E-21
30504.70,5.51E-21
30504.80,3.57E-21
30504.90,3.09E-21
30505.00,3.26E-21
30505.10,5.70E-21
30505.20,8.15E-21
30505.30,6.47E-21
30505.40,6.13E-21
30505.50,8.39E-21
30505.60,7.70E-21
30505.70,3.93E-21
30505.80,2.95E-21
30505.90,4.58E-21
30506.00,4.34E-21
30506.10,3.05E-21
30506.20,2.77E-21
30506.30,4.04E-21
30506.40,5.69E-21
30506.50,5.71E-21
30506.60,4.75E-21
30506.70,3.20E-21
30506.80,3.05E-21
30506.90,3.77E-21
30507.00,3.48E-21
30507.10,1.49E-21
30507.20,5.97E-22
30507.30,9.02E-22
30507.40,2.72E-21
30507.50,3.80E-21
30507.60,2.54E-21
30507.70,1.24E-21
30507.80,1.73E-21
30507.90,4.61E-21
30508.00,8.15E-21
30508.10,7.08E-21
30508.20,3.35E-21
30508.30,1.86E-21
30508.40,9.30E-22
30508.50,9.18E-22
30508.60,2.16E-21
30508.70,3.75E-21
30508.80,3.26E-21
30508.90,1.36E-21
30509.00,9.16E-22
30509.10,1.84E-21
30509.20,2.69E-21
30509.30,2.49E-21
30509.40,2.14E-21
30509.50,1.44E-21
30509.60,9.81E-22
30509.70,2.08E-21
30509.80,3.89E-21
30509.90,5.11E-21
30510.00,6.41E-21
30510.10,5.28E-21
30510.20,3.51E-21
30510.30,2.16E-21
30510.40,1.37E-21
30510.50,1.19E-21
30510.60,2.05E-21
30510.70,3.65E-21
30510.80,4.79E-21
30510.90,4.24E-21
30511.00,3.64E-21
30511.10,4.22E-21
30511.20,3.73E-21
30511.30,4.11E-21
30511.40,5.43E-21
30511.50,4.64E-21
30511.60,3.72E-21
30511.70,5.05E-21
30511.80,5.35E-21
30511.90,3.56E-21
30512.00,4.98E-21
30512.10,6.98E-21
30512.20,6.19E-21
30512.30,7.11E-21
30512.40,6.93E-21
30512.50,5.37E-21
30512.60,5.03E-21
30512.70,5.31E-21
30512.80,4.73E-21
30512.90,2.72E-21
30513.00,3.77E-21
30513.10,5.91E-21
30513.20,8.01E-21
30513.30,8.16E-21
30513.40,9.64E-21
30513.50,1.82E-19
30513.60,2.00E-18
30513.70,6.38E-18
30513.80,5.91E-18
30513.90,1.59E-18
30514.00,1.24E-19
30514.10,5.30E-21
30514.20,4.61E-21
30514.30,5.37E-21
30514.40,6.06E-21
30514.50,6.50E-21
30514.60,6.29E-21
30514.70,5.33E-21
30514.80,3.17E-21
30514.90,1.95E-21
30515.00,1.82E-21
30515.10,2.16E-21
30515.20,2.80E-21
30515.30,2.79E-21
30515.40,4.39E-21
30515.50,5.21E-21
30515.60,3.17E-21
30515.70,2.67E-21
30515.80,5.23E-21
30515.90,7.89E-21
30516.00,9.16E-21
30516.10,7.36E-21
30516.20,6.21E-21
30516.30,3.69E-21
30516.40,1.89E-21
30516.50,3.65E-21
30516.60,6.43E-21
30516.70,6.12E-20
30516.80,9.97E-19
30516.90,4.87E-18
30517.00,6.87E-18
30517.10,2.82E-18
30517.20,3.33E-19
30517.30,1.34E-20
30517.40,3.73E-21
30517.50,3.72E-21
30517.60,3.34E-21
30517.70,4.53E-21
30517.80,5.01E-21
30517.90,3.66E-21
30518.00,4.60E-21
30518.10,7.08E-21
30518.20,7.83E-21
30518.30,6.21E-21
30518.40,4.91E-21
30518.50,4.08E-21
30518.60,2.75E-21
30518.70,1.95E-21
30518.80,2.58E-21
30518.90,2.49E-21
30519.00,3.09E-21
30519.10,5.80E-21
30519.20,7.48E-21
30519.30,7.03E-21
30519.40,6.27E-21
30519.50,4.78E-21
30519.60,4.33E-21
30519.70,2.98E-21
30519.80,3.14E-21
30519.90,5.85E-21
30520.00,7.29E-21
30520.10,6.86E-21
30520.20,5.29E-21
30520.30,3.90E-21
30520.40,5.25E-21
30520.50,6.39E-21
30520.60,5.05E-21
30520.70,4.71E-21
30520.80,5.74E-21
30520.90,6.48E-21
30521.00,8.31E-21
30521.10,1.05E-20
30521.20,8.47E-21
30521.30,3.83E-21
30521.40,1.62E-20
30521.50,7.20E-19
30521.60,9.80E-18
30521.70,3.79E-17
30521.80,4.24E-17
30521.90,1.38E-17
30522.00,1.28E-18
30522.10,3.63E-20
30522.20,3.61E-21
30522.30,2.90E-21
30522.40,4.78E-21
30522.50,6.43E-21
30522.60,5.20E-21
30522.70,4.86E-21
30522.80,5.04E-21
30522.90,4.71E-21
30523.00,5.90E-21
30523.10,5.68E-21
30523.20,4.48E-21
30523.30,4.91E-21
30523.40,5.82E-21
30523.50,4.45E-21
30523.60,3.39E-21
30523.70,4.28E-21
30523.80,7.17E-21
30523.90,6.15E-21
30524.00,4.90E-21
30524.10,4.41E-21
30524.20,3.57E-21
30524.30,4.60E-21
30524.40,4.73E-21
30524.50,3.48E-21
30524.60,3.65E-21
30524.70,5.12E-21
30524.80,4.87E-21
30524.90,3.55E-21
30525.00,2.15E-21
30525.10,1.80E-21
30525.20,2.44E-21
30525.30,3.88E-21
30525.40,7.31E-21
30525.50,1.23E-20
30525.60,2.00E-19
30525.70,2.78E-18
30525.80,1.12E-17
30525.90,1.30E-17
30526.00,4.41E-18
30526.10,4.29E-19
30526.20,1.58E-20
30526.30,6.45E-21
30526.40,6.02E-21
30526.50,5.18E-21
30526.60,5.49E-21
30526.70,4.72E-21
30526.80,4.80E-21
30526.90,3.78E-21
30527.00,2.47E-21
30527.10,2.62E-21
30527.20,2.93E-21
30527.30,2.32E-21
30527.40,1.73E-21
30527.50,1.53E-21
30527.60,2.24E-21
30527.70,3.69E-21
30527.80,4.62E-21
30527.90,5.10E-21
30528.00,3.79E-21
30528.10,2.70E-21
30528.20,2.66E-21
30528.30,2.83E-21
30528.40,3.76E-21
30528.50,5.68E-21
30528.60,8.23E-21
30528.70,6.72E-21
30528.80,3.33E-21
30528.90,1.26E-21
30529.00,9.43E-22
30529.10,1.67E-21
30529.20,3.11E-21
30529.30,4.61E-21
30529.40,3.92E-21
30529.50,1.86E-21
30529.60,7.91E-22
30529.70,6.32E-22
30529.80,7.69E-22
30529.90,1.13E-21
30530.00,1.89E-21
30530.10,2.36E-21
30530.20,2.02E-21
30530.30,1.34E-21
30530.40,9.92E-22
30530.50,8.62E-22
30530.60,1.94E-21
30530.70,4.01E-21
30530.80,5.31E-21
30530.90,5.69E-21
30531.00,5.46E-21
30531.10,3.57E-21
30531.20,2.03E-21
30531.30,2.31E-21
30531.40,2.71E-21
30531.50,3.00E-21
30531.60,2.19E-21
30531.70,1.43E-21
30531.80,1.42E-21
30531.90,2.56E-21
30532.00,4.62E-21
30532.10,3.84E-21
30532.20,2.45E-21
30532.30,3.05E-21
30532.40,2.43E-21
30532.50,1.23E-21
30532.60,7.22E-22
30532.70,5.38E-22
30532.80,9.18E-22
30532.90,1.43E-21
30533.00,1.46E-21
30533.10,1.78E-21
30533.20,2.13E-21
30533.30,1.99E-21
30533.40,2.96E-21
